7.12,2024061413,33844
6.93,2024061417,33844
6.8,2024061421,33844
6.63,2024061501,33844
6.8,2024061505,33844
6.93,2024061509,33844
7.05,2024061513,33844
6.97,2024061517,33844
7.31,2024061521,33844
7.08,2024061601,33844
7.26,2024061605,33844
6.74,2024061609,33844
93.63,2024051717,33853
92.37,2024051721,33853
91.25,2024051801,33853
91.64,2024051805,33853
91.89,2024051809,33853
94.05,2024051813,33853
92.19,2024051817,33853
92.65,2024051821,33853
90.9,2024051901,33853
93.44,2024051905,33853
93.0,2024051909,33853
92.92,2024051913,33853
93.72,2024051917,33853
92.05,2024051921,33853
93.51,2024052001,33853
93.42,2024052005,33853
92.98,2024052009,33853
92.9,2024052013,33853
92.62,2024052017,33853
96.05,2024052021,33853
93.88,2024052101,33853
92.65,2024052105,33853
93.48,2024052109,33853
93.69,2024052113,33853
93.17,2024052117,33853
101.54,2024052121,33853
92.93,2024052201,33853
92.4,2024052205,33853
95.75,2024052209,33853
92.91,2024052213,33853
91.8,2024052217,33853
92.96,2024052221,33853
93.43,2024052301,33853
94.15,2024052305,33853
98.86,2024052309,33853
97.19,2024052313,33853
93.3,2024052317,33853
91.81,2024052321,33853
93.41,2024052401,33853
93.47,2024052405,33853
93.87,2024052409,33853
93.9,2024052413,33853
93.68,2024052417,33853
94.32,2024052421,33853
94.33,2024052501,33853
92.72,2024052505,33853
91.76,2024052509,33853
90.32,2024052513,33853
90.77,2024052517,33853
90.76,2024052521,33853
90.79,2024052601,33853
92.12,2024052605,33853
90.79,2024052609,33853
90.58,2024052613,33853
90.79,2024052617,33853
90.1,2024052621,33853
92.9,2024052701,33853
88.84,2024052705,33853
89.08,2024052709,33853
89.75,2024052713,33853
90.88,2024052717,33853
91.67,2024052721,33853
91.11,2024052801,33853
91.85,2024052805,33853
90.75,2024052809,33853
90.23,2024052813,33853
92.3,2024052817,33853
89.93,2024052821,33853
89.0,2024052901,33853
89.92,2024052905,33853
90.69,2024052909,33853
89.62,2024052913,33853
88.27,2024052917,33853
84.34,2024052921,33853
83.68,2024053001,33853
83.34,2024053005,33853
85.84,2024053009,33853
85.15,2024053013,33853
86.82,2024053017,33853
85.94,2024053021,33853
84.41,2024053101,33853
101.69,2024053105,33853
88.67,2024053109,33853
85.12,2024053113,33853
87.92,2024053117,33853
86.14,2024053121,33853
87.22,2024060101,33853
88.04,2024060105,33853
89.65,2024060109,33853
88.5,2024060113,33853
87.19,2024060117,33853
86.25,2024060121,33853
88.73,2024060201,33853
91.65,2024060205,33853
89.12,2024060209,33853
89.79,2024060213,33853
89.26,2024060217,33853
90.29,2024060221,33853
85.72,2024060301,33853
90.34,2024060305,33853
91.88,2024060309,33853
90.22,2024060313,33853
90.39,2024060317,33853
91.45,2024060321,33853
90.27,2024060401,33853
92.0,2024060405,33853
87.1,2024060409,33853
93.47,2024060413,33853
91.16,2024060417,33853
91.49,2024060421,33853
90.36,2024060501,33853
89.61,2024060505,33853
90.25,2024060509,33853
90.22,2024060513,33853
89.85,2024060517,33853
90.51,2024060521,33853
89.57,2024060601,33853
90.87,2024060605,33853
90.2,2024060609,33853
89.71,2024060613,33853
91.06,2024060617,33853
94.92,2024060621,33853
90.36,2024060701,33853
90.44,2024060705,33853
89.95,2024060709,33853
89.08,2024060713,33853
89.41,2024060717,33853
90.34,2024060721,33853
87.25,2024060801,33853
86.82,2024060805,33853
87.16,2024060809,33853
86.66,2024060813,33853
86.76,2024060817,33853
87.56,2024060821,33853
85.88,2024060901,33853
85.12,2024060905,33853
84.84,2024060909,33853
85.29,2024060913,33853
85.68,2024060917,33853
83.93,2024060921,33853
84.8,2024061001,33853
84.18,2024061005,33853
84.42,2024061009,33853
84.54,2024061013,33853
84.97,2024061017,33853
83.72,2024061021,33853
81.51,2024061101,33853
85.28,2024061105,33853
83.51,2024061109,33853
83.37,2024061113,33853
83.19,2024061117,33853
82.24,2024061121,33853
83.25,2024061201,33853
83.3,2024061205,33853
82.67,2024061209,33853
83.11,2024061213,33853
82.81,2024061217,33853
81.27,2024061221,33853
81.92,2024061301,33853
81.95,2024061305,33853
81.54,2024061309,33853
79.84,2024061313,33853
81.12,2024061317,33853
77.44,2024061321,33853
78.82,2024061401,33853
79.76,2024061405,33853
79.51,2024061409,33853
79.8,2024061413,33853
80.01,2024061417,33853
78.68,2024061421,33853
80.62,2024061501,33853
80.7,2024061505,33853
80.49,2024061509,33853
80.91,2024061513,33853
80.52,2024061517,33853
80.08,2024061521,33853
82.01,2024061601,33853
80.29,2024061605,33853
81.26,2024061609,33853
81.26,2024061613,33853
917.66,2024051810,33859
942.69,2024051812,33859
825.96,2024051814,33859
850.26,2024051821,33859
890.6,2024051910,33859
851.06,2024051920,33859
872.17,2024051923,33859
876.02,2024052001,33859
870.65,2024052011,33859
847.43,2024052013,33859
846.93,2024052019,33859
874.71,2024052119,33859
844.02,2024052121,33859
866.88,2024052123,33859
843.95,2024052210,33859
798.03,2024052216,33859
761.75,2024052306,33859
866.08,2024052313,33859
857.15,2024052314,33859
861.36,2024052317,33859
868.91,2024052320,33859
846.42,2024052323,33859
859.55,2024052406,33859
860.42,2024052418,33859
860.49,2024052419,33859
888.5,2024052421,33859
834.08,2024052512,33859
834.3,2024052514,33859
797.59,2024052517,33859
865.35,2024052521,33859
834.66,2024052611,33859
886.39,2024052623,33859
823.42,2024052702,33859
812.39,2024052704,33859
821.1,2024052718,33859
865.43,2024052805,33859
814.28,2024052815,33859
821.46,2024052820,33859
821.17,2024052911,33859
932.97,2024052912,33859
1034.24,2024052920,33859
821.17,2024053000,33859
910.4,2024053005,33859
812.9,2024053008,33859
889.08,2024053102,33859
820.52,2024053104,33859
882.11,2024053117,33859
915.27,2024053122,33859
920.85,2024060108,33859
867.96,2024060112,33859
918.39,2024060113,33859
809.85,2024060202,33859
1207.2,2024060215,33859
1110.64,2024060216,33859
906.2,2024060219,33859
922.3,2024060222,33859
834.08,2024060304,33859
833.0,2024060309,33859
826.03,2024060315,33859
861.36,2024060320,33859
823.56,2024060323,33859
933.91,2024060415,33859
834.08,2024060418,33859
906.85,2024060512,33859
824.65,2024060513,33859
821.97,2024060519,33859
827.05,2024060522,33859
783.52,2024060608,33859
817.98,2024060610,33859
761.75,2024060621,33859
848.74,2024060703,33859
795.2,2024060704,33859
810.36,2024060707,33859
848.67,2024060708,33859
880.08,2024060716,33859
834.3,2024060717,33859
1324.44,2024060718,33859
893.28,2024060721,33859
823.42,2024060803,33859
847.36,2024060809,33859
879.06,2024060810,33859
900.1,2024060816,33859
809.93,2024060818,33859
805.14,2024060911,33859
809.06,2024060913,33859
759.0,2024060916,33859
89.31,2024060917,33859
795.71,2024061010,33859
795.42,2024061012,33859
790.99,2024061015,33859
798.03,2024061017,33859
817.91,2024061019,33859
824.87,2024061022,33859
797.38,2024061111,33859
797.88,2024061112,33859
793.09,2024061115,33859
770.68,2024061203,33859
776.19,2024061215,33859
773.8,2024061217,33859
769.66,2024061219,33859
920.49,2024061222,33859
766.47,2024061303,33859
764.29,2024061306,33859
764.0,2024061310,33859
761.03,2024061312,33859
744.78,2024061315,33859
745.07,2024061318,33859
745.43,2024061321,33859
749.42,2024061405,33859
745.65,2024061411,33859
745.21,2024061414,33859
750.87,2024061416,33859
754.57,2024061420,33859
746.23,2024061421,33859
754.14,2024061502,33859
746.3,2024061512,33859
762.91,2024061517,33859
777.64,2024061521,33859
905.76,2024061606,33859
138.8,2024051717,33858
139.43,2024051721,33858
141.98,2024051801,33858
142.77,2024051805,33858
147.16,2024051809,33858
136.37,2024051813,33858
136.25,2024051817,33858
133.65,2024051821,33858
133.63,2024051901,33858
134.34,2024051905,33858
137.56,2024051909,33858
132.08,2024051913,33858
132.17,2024051917,33858
130.31,2024051921,33858
126.23,2024052001,33858
119.31,2024052005,33858
127.99,2024052009,33858
128.75,2024052013,33858
130.28,2024052017,33858
138.89,2024052021,33858
128.99,2024052101,33858
127.61,2024052105,33858
129.47,2024052109,33858
127.8,2024052113,33858
129.54,2024052117,33858
133.1,2024052121,33858
128.26,2024052201,33858
130.51,2024052205,33858
125.54,2024052209,33858
119.0,2024052213,33858
129.22,2024052217,33858
124.58,2024052221,33858
123.4,2024052301,33858
128.63,2024052305,33858
124.95,2024052309,33858
123.65,2024052313,33858
125.06,2024052317,33858
124.5,2024052321,33858
124.02,2024052401,33858
124.25,2024052405,33858
125.62,2024052409,33858
124.87,2024052413,33858
124.73,2024052417,33858
114.99,2024052421,33858
112.96,2024052501,33858
119.16,2024052505,33858
119.09,2024052509,33858
119.57,2024052513,33858
118.45,2024052517,33858
120.13,2024052521,33858
123.55,2024052601,33858
121.59,2024052605,33858
120.57,2024052609,33858
121.45,2024052613,33858
118.58,2024052617,33858
119.2,2024052621,33858
117.77,2024052701,33858
124.78,2024052705,33858
119.89,2024052709,33858
121.32,2024052713,33858
120.89,2024052717,33858
113.74,2024052721,33858
141.69,2024052801,33858
119.92,2024052805,33858
119.18,2024052809,33858
119.42,2024052813,33858
122.91,2024052817,33858
129.55,2024052821,33858
120.07,2024052901,33858
125.07,2024052905,33858
121.28,2024052909,33858
122.79,2024052913,33858
123.13,2024052917,33858
119.99,2024052921,33858
121.08,2024053001,33858
120.79,2024053005,33858
121.32,2024053009,33858
119.33,2024053013,33858
119.39,2024053017,33858
125.6,2024053021,33858
118.22,2024053101,33858
117.24,2024053105,33858
115.75,2024053109,33858
117.21,2024053113,33858
122.29,2024053117,33858
118.33,2024053121,33858
116.48,2024060101,33858
118.54,2024060105,33858
113.73,2024060109,33858
117.8,2024060113,33858
121.23,2024060117,33858
119.51,2024060121,33858
126.35,2024060201,33858
129.35,2024060205,33858
125.98,2024060209,33858
125.0,2024060213,33858
126.99,2024060217,33858
122.41,2024060221,33858
127.32,2024060301,33858
125.15,2024060305,33858
123.44,2024060309,33858
126.06,2024060313,33858
133.84,2024060317,33858
137.99,2024060321,33858
137.7,2024060401,33858
133.85,2024060405,33858
131.33,2024060409,33858
127.37,2024060413,33858
133.4,2024060417,33858
124.01,2024060421,33858
127.14,2024060501,33858
135.16,2024060505,33858
123.79,2024060509,33858
122.94,2024060513,33858
128.12,2024060517,33858
122.59,2024060521,33858
129.86,2024060601,33858
125.73,2024060605,33858
124.9,2024060609,33858
126.2,2024060613,33858
127.89,2024060617,33858
125.28,2024060621,33858
128.34,2024060701,33858
129.32,2024060705,33858
128.41,2024060709,33858
126.49,2024060713,33858
127.04,2024060717,33858
129.72,2024060721,33858
123.4,2024060801,33858
121.71,2024060805,33858
126.83,2024060809,33858
124.9,2024060813,33858
125.25,2024060817,33858
125.15,2024060821,33858
124.42,2024060901,33858
125.42,2024060905,33858
119.62,2024060909,33858
122.97,2024060913,33858
122.21,2024060917,33858
120.73,2024060921,33858
122.57,2024061001,33858
112.45,2024061005,33858
121.3,2024061009,33858
119.46,2024061013,33858
120.56,2024061017,33858
123.0,2024061021,33858
121.52,2024061101,33858
122.9,2024061105,33858
121.52,2024061109,33858
122.86,2024061113,33858
121.9,2024061117,33858
117.02,2024061121,33858
142.85,2024061201,33858
120.12,2024061205,33858
117.21,2024061209,33858
118.39,2024061213,33858
118.96,2024061217,33858
114.63,2024061221,33858
120.07,2024061301,33858
117.24,2024061305,33858
112.12,2024061309,33858
114.57,2024061313,33858
111.71,2024061317,33858
113.99,2024061321,33858
112.59,2024061401,33858
113.08,2024061405,33858
115.48,2024061409,33858
113.47,2024061413,33858
114.18,2024061417,33858
113.5,2024061421,33858
116.08,2024061501,33858
113.76,2024061505,33858
112.92,2024061509,33858
113.34,2024061513,33858
113.93,2024061517,33858
114.31,2024061521,33858
116.98,2024061601,33858
116.8,2024061605,33858
115.08,2024061609,33858
111.32,2024061613,33858
397.89,2024051720,33860
393.68,2024051800,33860
400.06,2024051804,33860
388.57,2024051808,33860
372.24,2024051812,33860
392.06,2024051816,33860
389.69,2024051820,33860
390.48,2024051900,33860
385.45,2024051904,33860
378.56,2024051908,33860
386.39,2024051912,33860
387.04,2024051916,33860
388.93,2024051920,33860
385.45,2024052000,33860
391.69,2024052004,33860
382.42,2024052008,33860
417.17,2024052012,33860
386.46,2024052016,33860
373.91,2024052020,33860
378.8,2024052100,33860
395.91,2024052104,33860
389.04,2024052108,33860
373.35,2024052112,33860
379.72,2024052116,33860
385.56,2024052120,33860
366.0,2024052200,33860
361.36,2024052204,33860
334.37,2024052208,33860
348.79,2024052212,33860
340.0,2024052216,33860
344.53,2024052220,33860
335.58,2024052300,33860
334.37,2024052304,33860
343.6,2024052308,33860
336.75,2024052312,33860
338.23,2024052316,33860
330.76,2024052320,33860
332.9,2024052400,33860
353.05,2024052404,33860
323.42,2024052408,33860
324.24,2024052412,33860
337.55,2024052416,33860
325.67,2024052420,33860
350.19,2024052500,33860
322.84,2024052504,33860
320.44,2024052508,33860
324.94,2024052512,33860
337.74,2024052516,33860
339.79,2024052520,33860
334.59,2024052600,33860
337.13,2024052604,33860
322.98,2024052608,33860
338.29,2024052612,33860
343.39,2024052616,33860
391.69,2024052620,33860
347.76,2024052700,33860
350.41,2024052704,33860
346.85,2024052708,33860
407.14,2024052712,33860
363.3,2024052716,33860
347.36,2024052720,33860
345.93,2024052800,33860
349.39,2024052804,33860
344.46,2024052808,33860
343.95,2024052812,33860
368.3,2024052816,33860
346.45,2024052820,33860
352.6,2024052900,33860
334.62,2024052904,33860
350.62,2024052908,33860
355.03,2024052912,33860
347.87,2024052916,33860
349.63,2024052920,33860
351.93,2024053000,33860
355.49,2024053004,33860
350.42,2024053008,33860
342.52,2024053012,33860
350.17,2024053016,33860
342.7,2024053020,33860
345.86,2024053100,33860
353.38,2024053104,33860
349.56,2024053108,33860
344.27,2024053112,33860
344.78,2024053116,33860
359.28,2024053120,33860
335.97,2024060100,33860
343.85,2024060104,33860
342.95,2024060108,33860
352.45,2024060112,33860
347.8,2024060116,33860
422.91,2024060120,33860
352.66,2024060200,33860
366.24,2024060204,33860
357.95,2024060208,33860
358.37,2024060212,33860
361.6,2024060216,33860
356.74,2024060220,33860
617.89,2024060300,33860
360.88,2024060304,33860
376.16,2024060308,33860
357.23,2024060312,33860
372.39,2024060316,33860
360.55,2024060320,33860
359.35,2024060400,33860
359.87,2024060404,33860
362.2,2024060408,33860
360.04,2024060412,33860
355.8,2024060416,33860
359.68,2024060420,33860
365.86,2024060500,33860
361.04,2024060504,33860
396.98,2024060508,33860
358.75,2024060512,33860
365.57,2024060516,33860
357.2,2024060520,33860
359.11,2024060600,33860
358.02,2024060604,33860
362.74,2024060608,33860
362.23,2024060612,33860
346.27,2024060616,33860
336.01,2024060620,33860
351.42,2024060700,33860
368.33,2024060704,33860
351.86,2024060708,33860
349.32,2024060712,33860
360.37,2024060716,33860
360.61,2024060720,33860
345.43,2024060800,33860
344.63,2024060804,33860
333.89,2024060808,33860
329.88,2024060812,33860
325.76,2024060816,33860
335.36,2024060820,33860
330.12,2024060900,33860
329.91,2024060904,33860
330.05,2024060908,33860
329.43,2024060912,33860
333.53,2024060916,33860
343.67,2024060920,33860
330.01,2024061000,33860
330.91,2024061004,33860
325.48,2024061008,33860
328.64,2024061012,33860
326.51,2024061016,33860
332.81,2024061020,33860
340.27,2024061100,33860
331.51,2024061104,33860
332.8,2024061108,33860
330.5,2024061112,33860
329.98,2024061116,33860
332.96,2024061120,33860
335.41,2024061200,33860
334.55,2024061204,33860
337.57,2024061208,33860
332.87,2024061212,33860
337.52,2024061216,33860
326.01,2024061220,33860
328.04,2024061300,33860
335.88,2024061304,33860
327.34,2024061308,33860
333.79,2024061312,33860
330.04,2024061316,33860
335.78,2024061320,33860
317.42,2024061400,33860
322.14,2024061404,33860
328.27,2024061408,33860
318.96,2024061412,33860
321.91,2024061416,33860
333.14,2024061420,33860
309.71,2024061500,33860
323.93,2024061504,33860
329.22,2024061508,33860
329.13,2024061512,33860
325.62,2024061516,33860
324.06,2024061520,33860
324.59,2024061600,33860
321.44,2024061604,33860
327.41,2024061608,33860
333.72,2024061612,33860
669.04,2024051720,33861
625.73,2024051800,33861
625.36,2024051801,33861
629.43,2024051812,33861
611.36,2024051814,33861
629.5,2024051815,33861
667.44,2024051818,33861
628.56,2024051819,33861
634.94,2024051822,33861
629.57,2024051823,33861
643.72,2024051901,33861
584.01,2024051902,33861
643.72,2024051903,33861
652.93,2024051919,33861
621.37,2024051920,33861
622.97,2024051922,33861
848.3,2024052000,33861
624.35,2024052002,33861
725.48,2024052004,33861
630.22,2024052005,33861
642.19,2024052006,33861
629.35,2024052011,33861
609.04,2024052012,33861
630.44,2024052021,33861
623.55,2024052022,33861
592.35,2024052100,33861
626.02,2024052102,33861
629.64,2024052118,33861
584.01,2024052121,33861
625.44,2024052202,33861
610.13,2024052203,33861
532.87,2024052204,33861
625.51,2024052207,33861
616.66,2024052208,33861
584.01,2024052209,33861
616.66,2024052211,33861
589.09,2024052213,33861
625.65,2024052216,33861
572.77,2024052217,33861
600.92,2024052218,33861
599.97,2024052220,33861
615.42,2024052310,33861
590.47,2024052311,33861
611.36,2024052315,33861
591.7,2024052319,33861
588.58,2024052320,33861
584.23,2024052321,33861
459.95,2024052323,33861
621.81,2024052400,33861
611.29,2024052406,33861
587.78,2024052408,33861
620.36,2024052411,33861
619.05,2024052413,33861
616.51,2024052416,33861
615.35,2024052420,33861
619.05,2024052423,33861
630.88,2024052500,33861
598.52,2024052503,33861
609.19,2024052506,33861
600.7,2024052509,33861
601.06,2024052510,33861
618.33,2024052511,33861
590.03,2024052512,33861
629.21,2024052513,33861
638.42,2024052514,33861
588.0,2024052515,33861
601.79,2024052516,33861
655.25,2024052523,33861
605.49,2024052604,33861
627.54,2024052605,33861
606.28,2024052613,33861
606.79,2024052616,33861
616.73,2024052617,33861
606.86,2024052618,33861
606.28,2024052619,33861
602.15,2024052620,33861
584.01,2024052623,33861
590.03,2024052700,33861
606.94,2024052702,33861
600.7,2024052703,33861
607.15,2024052709,33861
580.38,2024052712,33861
614.55,2024052714,33861
623.48,2024052715,33861
625.36,2024052716,33861
607.15,2024052723,33861
604.54,2024052817,33861
599.83,2024052818,33861
602.15,2024052819,33861
608.53,2024052900,33861
608.31,2024052904,33861
604.03,2024052915,33861
621.59,2024052919,33861
605.2,2024052922,33861
620.94,2024053000,33861
604.83,2024053007,33861
607.01,2024053008,33861
607.81,2024053009,33861
601.5,2024053011,33861
609.98,2024053015,33861
602.15,2024053022,33861
605.7,2024053101,33861
582.63,2024053102,33861
605.7,2024053106,33861
600.84,2024053109,33861
610.2,2024053111,33861
610.13,2024053114,33861
576.03,2024053116,33861
587.64,2024060103,33861
602.15,2024060106,33861
600.48,2024060108,33861
602.58,2024060111,33861
605.56,2024060112,33861
603.82,2024060114,33861
594.39,2024060117,33861
597.43,2024060118,33861
600.12,2024060123,33861
611.65,2024060205,33861
898.87,2024060216,33861
606.57,2024060217,33861
637.19,2024060219,33861
624.64,2024060220,33861
604.11,2024060223,33861
601.5,2024060301,33861
604.03,2024060302,33861
602.37,2024060304,33861
604.11,2024060305,33861
600.26,2024060312,33861
598.74,2024060314,33861
642.99,2024060316,33861
595.76,2024060318,33861
610.06,2024060319,33861
606.36,2024060322,33861
598.59,2024060323,33861
607.08,2024060400,33861
580.38,2024060407,33861
598.81,2024060412,33861
598.81,2024060415,33861
613.9,2024060417,33861
616.59,2024060419,33861
624.06,2024060420,33861
582.49,2024060502,33861
598.81,2024060504,33861
616.66,2024060505,33861
583.21,2024060512,33861
609.98,2024060515,33861
615.5,2024060517,33861
609.98,2024060519,33861
594.89,2024060521,33861
614.7,2024060600,33861
617.67,2024060603,33861
589.96,2024060604,33861
594.39,2024060605,33861
589.74,2024060609,33861
587.64,2024060612,33861
608.97,2024060614,33861
586.33,2024060616,33861
585.39,2024060618,33861
585.39,2024060619,33861
584.01,2024060701,33861
580.38,2024060704,33861
553.61,2024060706,33861
583.94,2024060707,33861
580.53,2024060709,33861
577.84,2024060711,33861
584.08,2024060712,33861
575.16,2024060720,33861
564.93,2024060722,33861
574.14,2024060800,33861
559.56,2024060802,33861
573.13,2024060803,33861
558.98,2024060804,33861
555.06,2024060805,33861
562.1,2024060806,33861
556.08,2024060808,33861
536.42,2024060812,33861
565.87,2024060817,33861
543.75,2024060819,33861
535.4,2024060820,33861
565.87,2024060822,33861
536.78,2024060902,33861
500.58,2024060903,33861
575.16,2024060905,33861
537.36,2024060911,33861
538.16,2024060912,33861
515.38,2024060914,33861
539.97,2024060915,33861
541.79,2024060917,33861
539.9,2024060919,33861
554.7,2024060920,33861
598.09,2024060923,33861
554.56,2024061003,33861
543.75,2024061004,33861
535.98,2024061005,33861
544.04,2024061008,33861
544.55,2024061009,33861
494.7,2024061012,33861
544.11,2024061014,33861
554.27,2024061015,33861
554.7,2024061016,33861
558.98,2024061017,33861
554.99,2024061019,33861
540.56,2024061020,33861
553.83,2024061021,33861
551.29,2024061101,33861
558.62,2024061102,33861
536.86,2024061103,33861
560.65,2024061109,33861
500.58,2024061110,33861
564.13,2024061111,33861
549.99,2024061112,33861
562.9,2024061113,33861
565.0,2024061114,33861
555.65,2024061120,33861
552.96,2024061121,33861
563.41,2024061122,33861
562.9,2024061200,33861
562.32,2024061202,33861
569.86,2024061203,33861
549.91,2024061208,33861
562.1,2024061212,33861
567.62,2024061215,33861
579.44,2024061219,33861
558.76,2024061222,33861
552.31,2024061304,33861
557.6,2024061305,33861
555.86,2024061307,33861
542.08,2024061315,33861
562.68,2024061316,33861
526.41,2024061317,33861
550.64,2024061318,33861
523.51,2024061400,33861
547.01,2024061401,33861
555.21,2024061403,33861
546.87,2024061408,33861
547.01,2024061409,33861
522.93,2024061410,33861
539.97,2024061414,33861
549.62,2024061415,33861
547.88,2024061418,33861
551.73,2024061419,33861
548.32,2024061423,33861
557.75,2024061500,33861
548.32,2024061504,33861
548.75,2024061511,33861
562.32,2024061516,33861
557.75,2024061519,33861
553.11,2024061600,33861
550.28,2024061603,33861
567.18,2024061604,33861
552.45,2024061605,33861
537.73,2024061606,33861
244.2,2024051800,33863
290.12,2024051801,33863
306.81,2024051912,33863
267.99,2024052103,33863
244.12,2024052115,33863
243.98,2024052117,33863
243.83,2024052212,33863
287.29,2024052418,33863
237.38,2024052420,33863
217.57,2024052501,33863
230.78,2024052503,33863
258.13,2024052513,33863
238.61,2024052716,33863
237.74,2024052718,33863
338.8,2024052819,33863
260.96,2024053020,33863
263.2,2024053102,33863
239.26,2024053112,33863
261.54,2024053113,33863
251.67,2024060100,33863
256.67,2024060219,33863
252.18,2024060310,33863
256.6,2024060318,33863
243.33,2024060322,33863
257.62,2024060407,33863
257.62,2024060417,33863
259.0,2024060419,33863
259.0,2024060503,33863
265.53,2024060515,33863
263.78,2024060521,33863
248.4,2024060615,33863
266.76,2024060707,33863
259.0,2024060718,33863
259.29,2024060719,33863
259.29,2024060721,33863
251.52,2024060905,33863
234.26,2024060911,33863
249.42,2024061005,33863
248.91,2024061008,33863
248.62,2024061013,33863
219.97,2024061019,33863
236.0,2024061114,33863
219.17,2024061208,33863
231.43,2024061213,33863
226.86,2024061412,33863
224.39,2024061418,33863
239.7,2024061521,33863
199.51,2024051717,33862
208.4,2024051721,33862
210.39,2024051801,33862
190.44,2024051805,33862
200.45,2024051809,33862
226.45,2024051813,33862
202.8,2024051817,33862
201.83,2024051821,33862
202.92,2024051901,33862
218.7,2024051905,33862
190.25,2024051909,33862
195.08,2024051913,33862
193.45,2024051917,33862
202.99,2024051921,33862
194.83,2024052001,33862
200.6,2024052005,33862
203.13,2024052009,33862
206.25,2024052013,33862
209.81,2024052017,33862
202.48,2024052021,33862
195.73,2024052101,33862
192.25,2024052105,33862
196.68,2024052109,33862
206.5,2024052113,33862
205.91,2024052117,33862
190.84,2024052121,33862
192.61,2024052201,33862
200.23,2024052205,33862
197.77,2024052209,33862
193.49,2024052213,33862
