0,1,2
992.3,2024052300,42599
1153.78,2024052520,42599
958.56,2024052615,42599
1061.39,2024052616,42599
1131.43,2024052816,42599
972.49,2024052905,42599
969.15,2024053104,42599
956.16,2024060111,42599
1059.07,2024060202,42599
1001.52,2024060515,42599
1024.82,2024060517,42599
1064.01,2024060520,42599
1139.48,2024060702,42599
1439.21,2024060709,42599
1153.56,2024060803,42599
956.67,2024060902,42599
1154.07,2024061014,42599
894.26,2024061200,42599
1001.52,2024061203,42599
581.39,2024052221,42600
581.46,2024052304,42600
655.2,2024052416,42600
655.27,2024052523,42600
634.8,2024053002,42600
634.8,2024053004,42600
585.82,2024053107,42600
616.88,2024060212,42600
589.88,2024060316,42600
613.9,2024060717,42600
616.95,2024060718,42600
1284.63,2024052516,42601
1242.25,2024052522,42601
1161.26,2024052702,42601
1494.3,2024052718,42601
1231.65,2024060213,42601
1653.45,2024060415,42601
1240.43,2024060502,42601
1192.97,2024061004,42601
1138.03,2024061020,42601
1174.83,2024061303,42601
1146.09,2024061512,42601
1273.24,2024061708,42601
1128.6,2024061914,42601
4240.28,2024052405,42602
2623.55,2024052408,42602
2621.74,2024052720,42602
2443.49,2024052917,42602
2921.1,2024053122,42602
2372.59,2024060414,42602
2529.93,2024060502,42602
2525.58,2024060603,42602
2982.5,2024060911,42602
2300.67,2024061113,42602
2396.32,2024061114,42602
2535.88,2024061220,42602
2333.98,2024061402,42602
2335.5,2024061922,42602
6087.22,2024061507,42603
1964.29,2024052017,42604
1965.67,2024052104,42604
2193.84,2024052111,42604
2757.16,2024052615,42604
2757.09,2024053003,42604
1940.27,2024053020,42604
2567.81,2024053022,42604
1944.91,2024061213,42604
1945.42,2024061308,42604
1943.1,2024061603,42604
751.65,2024052113,42605
755.93,2024052118,42605
759.7,2024052315,42605
740.11,2024052413,42605
733.0,2024052701,42605
730.24,2024052714,42605
847.23,2024052717,42605
665.36,2024052802,42605
672.47,2024052821,42605
680.16,2024052919,42605
700.27,2024053022,42605
699.11,2024053105,42605
761.95,2024053114,42605
711.23,2024060120,42605
858.26,2024060218,42605
725.38,2024060316,42605
691.56,2024060508,42605
698.74,2024060515,42605
732.92,2024060811,42605
688.29,2024060920,42605
684.16,2024061011,42605
662.02,2024061120,42605
663.62,2024061210,42605
704.62,2024061416,42605
656.87,2024061516,42605
650.48,2024061520,42605
651.5,2024061614,42605
654.98,2024061721,42605
654.98,2024061800,42605
658.75,2024061821,42605
649.1,2024061918,42605
1275.05,2024052213,42607
1217.21,2024052617,42607
1654.4,2024052700,42607
1134.77,2024052703,42607
1306.48,2024052722,42607
1161.18,2024053017,42607
1092.17,2024053023,42607
1301.69,2024060112,42607
1201.61,2024060212,42607
1131.94,2024060222,42607
1164.81,2024060301,42607
1275.56,2024060420,42607
1268.59,2024060805,42607
1152.98,2024060810,42607
1150.52,2024060915,42607
1290.95,2024060917,42607
1130.27,2024061020,42607
1023.29,2024061402,42607
1106.9,2024061409,42607
1021.55,2024061502,42607
1149.06,2024061508,42607
1026.34,2024061607,42607
1313.23,2024061623,42607
1358.66,2024061715,42607
1015.17,2024061817,42607
2503.8,2024052113,42608
273.24,2024052115,42608
2203.56,2024052521,42608
2053.77,2024052616,42608
2288.48,2024052713,42608
2288.33,2024052808,42608
2140.79,2024052816,42608
2060.16,2024060412,42608
2261.99,2024060516,42608
2349.58,2024060703,42608
2354.66,2024060907,42608
2081.06,2024060917,42608
2068.36,2024060923,42608
2059.8,2024061118,42608
2373.1,2024061321,42608
2385.29,2024061414,42608
2073.29,2024061610,42608
1079.47,2024052406,42609
1105.01,2024052421,42609
1176.86,2024052517,42609
943.03,2024052720,42609
888.38,2024052911,42609
841.57,2024052912,42609
885.98,2024053012,42609
1101.31,2024060201,42609
1121.05,2024060705,42609
826.04,2024061106,42609
994.12,2024061303,42609
785.98,2024061312,42609
988.17,2024061613,42609
944.12,2024061915,42609
988.31,2024062003,42609
754.77,2024052314,42610
1033.09,2024052400,42610
747.58,2024052505,42610
798.39,2024052512,42610
742.87,2024052520,42610
863.2,2024052610,42610
726.25,2024052707,42610
776.54,2024052800,42610
726.18,2024052901,42610
731.26,2024053003,42610
752.96,2024060104,42610
834.53,2024060118,42610
796.21,2024060200,42610
730.89,2024060222,42610
810.65,2024060610,42610
749.54,2024060708,42610
855.57,2024060720,42610
809.56,2024061220,42610
689.45,2024061223,42610
834.53,2024061609,42610
696.93,2024061621,42610
1295.23,2024052103,42611
1279.26,2024052115,42611
1101.24,2024052214,42611
1248.2,2024052308,42611
1253.28,2024052318,42611
1516.36,2024052410,42611
1219.17,2024052513,42611
1865.15,2024052519,42611
1344.14,2024052604,42611
1782.85,2024052622,42611
1182.96,2024052723,42611
1268.67,2024052801,42611
1189.34,2024052913,42611
1378.91,2024052915,42611
1320.85,2024053003,42611
1336.52,2024053010,42611
1188.54,2024060101,42611
1207.7,2024060105,42611
1361.78,2024060106,42611
1174.61,2024060120,42611
1306.4,2024060123,42611
1383.48,2024060204,42611
1478.33,2024060401,42611
1204.22,2024060419,42611
1864.57,2024060502,42611
1214.67,2024060505,42611
1177.73,2024060513,42611
1483.05,2024060515,42611
1178.24,2024060600,42611
1177.88,2024060604,42611
1168.44,2024060615,42611
1142.97,2024060620,42611
1300.82,2024060708,42611
1342.76,2024060719,42611
1171.13,2024060722,42611
1579.5,2024060805,42611
1103.12,2024060806,42611
1200.59,2024060813,42611
1251.9,2024060815,42611
1161.69,2024060817,42611
1159.37,2024060818,42611
1254.88,2024060900,42611
1412.14,2024060919,42611
1265.62,2024060922,42611
1222.87,2024061004,42611
2018.72,2024061101,42611
1115.46,2024061116,42611
1115.61,2024061118,42611
1286.59,2024061122,42611
1299.22,2024061201,42611
1303.07,2024061416,42611
1218.66,2024061421,42611
1109.0,2024061502,42611
1304.3,2024061510,42611
1304.01,2024061519,42611
1103.27,2024061600,42611
1104.87,2024061719,42611
1072.86,2024061817,42611
1079.97,2024061819,42611
1175.99,2024061904,42611
1306.4,2024061915,42611
1289.06,2024062000,42611
3147.9,2024052717,42612
3988.81,2024053021,42612
3628.7,2024060703,42612
3688.72,2024060723,42612
3502.2,2024061014,42612
2685.38,2024061302,42612
2668.18,2024061401,42612
2721.45,2024061512,42612
3499.01,2024061522,42612
2686.91,2024062010,42612
614.44,2024052219,42597
622.93,2024052222,42597
622.64,2024052301,42597
597.23,2024052417,42597
572.33,2024052513,42597
581.26,2024052613,42597
566.88,2024052615,42597
592.44,2024052621,42597
561.37,2024052818,42597
594.26,2024052914,42597
592.8,2024053001,42597
603.84,2024053002,42597
542.71,2024053007,42597
594.26,2024053009,42597
602.6,2024053123,42597
693.36,2024060205,42597
602.75,2024060219,42597
602.75,2024060223,42597
584.45,2024060401,42597
591.93,2024060712,42597
602.6,2024060720,42597
576.32,2024060722,42597
579.81,2024060913,42597
576.25,2024061009,42597
576.76,2024061018,42597
575.89,2024061117,42597
563.98,2024061208,42597
554.76,2024061314,42597
595.71,2024061423,42597
559.19,2024061502,42597
610.16,2024061620,42597
558.97,2024061811,42597
575.23,2024061818,42597
667.95,2024052209,42598
691.47,2024052212,42598
694.08,2024052322,42598
702.72,2024052520,42598
702.36,2024052521,42598
679.42,2024052600,42598
681.38,2024052616,42598
680.07,2024052706,42598
689.73,2024052714,42598
691.11,2024052722,42598
709.4,2024052806,42598
710.86,2024052807,42598
758.41,2024052811,42598
791.52,2024052820,42598
774.89,2024053104,42598
718.7,2024053105,42598
785.27,2024053106,42598
706.43,2024053116,42598
779.97,2024060102,42598
646.67,2024060200,42598
696.99,2024060217,42598
753.62,2024060219,42598
726.03,2024060304,42598
739.39,2024060312,42598
757.03,2024060317,42598
712.74,2024060320,42598
702.0,2024060321,42598
851.42,2024060410,42598
866.3,2024060417,42598
808.8,2024060501,42598
713.83,2024060508,42598
699.24,2024060514,42598
701.64,2024060515,42598
762.4,2024060716,42598
694.81,2024060815,42598
689.73,2024060817,42598
739.68,2024060905,42598
740.7,2024060907,42598
750.64,2024060917,42598
705.85,2024060922,42598
705.41,2024061005,42598
650.52,2024061009,42598
698.51,2024061119,42598
709.91,2024061200,42598
654.73,2024061202,42598
653.94,2024061203,42598
652.7,2024061210,42598
726.39,2024061321,42598
646.82,2024061417,42598
646.89,2024061500,42598
646.02,2024061605,42598
783.31,2024061606,42598
734.67,2024061609,42598
656.91,2024061713,42598
682.25,2024061800,42598
648.56,2024061809,42598
643.92,2024061815,42598
654.23,2024061820,42598
655.39,2024061903,42598
681.23,2024061904,42598
1182.92,2024052119,42599
992.7,2024052300,42599
1154.24,2024052520,42599
958.94,2024052615,42599
1061.82,2024052616,42599
1131.88,2024052816,42599
972.88,2024052905,42599
969.54,2024053104,42599
956.54,2024060111,42599
1059.5,2024060202,42599
1001.92,2024060515,42599
1025.23,2024060517,42599
1064.43,2024060520,42599
1139.94,2024060702,42599
1439.79,2024060709,42599
1154.02,2024060803,42599
957.05,2024060902,42599
1154.53,2024061014,42599
894.61,2024061200,42599
1001.92,2024061203,42599
581.62,2024052221,42600
581.7,2024052304,42600
655.46,2024052416,42600
655.53,2024052523,42600
635.06,2024053002,42600
635.06,2024053004,42600
586.05,2024053107,42600
617.13,2024060212,42600
590.12,2024060316,42600
614.15,2024060717,42600
617.2,2024060718,42600
1285.15,2024052516,42601
1242.75,2024052522,42601
1161.72,2024052702,42601
1494.9,2024052718,42601
1232.15,2024060213,42601
1654.11,2024060415,42601
1240.93,2024060502,42601
1193.45,2024061004,42601
1138.49,2024061020,42601
1175.3,2024061303,42601
1146.55,2024061512,42601
1273.75,2024061708,42601
1129.05,2024061914,42601
4241.98,2024052405,42602
2624.6,2024052408,42602
2622.78,2024052720,42602
2444.47,2024052917,42602
2922.27,2024053122,42602
2373.54,2024060414,42602
2530.94,2024060502,42602
2526.58,2024060603,42602
2983.69,2024060911,42602
2301.59,2024061113,42602
2397.28,2024061114,42602
2536.89,2024061220,42602
2334.91,2024061402,42602
2336.44,2024061922,42602
6089.65,2024061507,42603
2758.26,2024052615,42604
2758.19,2024053003,42604
1941.04,2024053020,42604
2568.84,2024053022,42604
1945.69,2024061213,42604
1946.2,2024061308,42604
1943.87,2024061603,42604
756.23,2024052118,42605
760.01,2024052315,42605
740.41,2024052413,42605
733.29,2024052701,42605
730.53,2024052714,42605
847.57,2024052717,42605
665.62,2024052802,42605
672.74,2024052821,42605
680.44,2024052919,42605
700.55,2024053022,42605
699.38,2024053105,42605
762.26,2024053114,42605
711.51,2024060120,42605
858.6,2024060218,42605
725.67,2024060316,42605
691.83,2024060508,42605
699.02,2024060515,42605
733.22,2024060811,42605
688.57,2024060920,42605
684.43,2024061011,42605
662.28,2024061120,42605
663.88,2024061210,42605
704.9,2024061416,42605
657.13,2024061516,42605
650.74,2024061520,42605
651.76,2024061614,42605
655.24,2024061721,42605
655.24,2024061800,42605
659.02,2024061821,42605
649.36,2024061918,42605
1275.56,2024052213,42607
1217.7,2024052617,42607
1655.06,2024052700,42607
1135.22,2024052703,42607
1307.0,2024052722,42607
1161.65,2024053017,42607
1092.6,2024053023,42607
1302.21,2024060112,42607
1202.09,2024060212,42607
1132.39,2024060222,42607
1165.28,2024060301,42607
1276.07,2024060420,42607
1269.1,2024060805,42607
1153.44,2024060810,42607
1150.98,2024060915,42607
1291.46,2024060917,42607
1130.72,2024061020,42607
1023.7,2024061402,42607
1107.34,2024061409,42607
1021.96,2024061502,42607
1149.52,2024061508,42607
1026.75,2024061607,42607
1313.75,2024061623,42607
1359.2,2024061715,42607
1015.57,2024061817,42607
2204.44,2024052521,42608
2054.59,2024052616,42608
2289.39,2024052713,42608
2289.25,2024052808,42608
2141.64,2024052816,42608
2060.98,2024060412,42608
2262.89,2024060516,42608
2350.52,2024060703,42608
2355.6,2024060907,42608
2081.89,2024060917,42608
2069.19,2024060923,42608
2060.62,2024061118,42608
2374.05,2024061321,42608
2386.24,2024061414,42608
2074.12,2024061610,42608
1079.9,2024052406,42609
1105.45,2024052421,42609
1177.33,2024052517,42609
943.4,2024052720,42609
888.73,2024052911,42609
841.9,2024052912,42609
886.34,2024053012,42609
1101.75,2024060201,42609
1121.5,2024060705,42609
826.37,2024061106,42609
994.52,2024061303,42609
786.29,2024061312,42609
988.56,2024061613,42609
944.49,2024061915,42609
988.71,2024062003,42609
755.07,2024052314,42610
1033.5,2024052400,42610
747.88,2024052505,42610
798.71,2024052512,42610
743.16,2024052520,42610
863.54,2024052610,42610
726.54,2024052707,42610
776.85,2024052800,42610
726.47,2024052901,42610
731.55,2024053003,42610
753.26,2024060104,42610
834.86,2024060118,42610
796.53,2024060200,42610
731.18,2024060222,42610
810.98,2024060610,42610
749.84,2024060708,42610
855.92,2024060720,42610
809.89,2024061220,42610
689.73,2024061223,42610
834.86,2024061609,42610
697.21,2024061621,42610
1101.68,2024052214,42611
1248.7,2024052308,42611
1253.78,2024052318,42611
1516.97,2024052410,42611
1219.66,2024052513,42611
1865.9,2024052519,42611
1344.68,2024052604,42611
1783.57,2024052622,42611
1183.43,2024052723,42611
1269.17,2024052801,42611
1189.82,2024052913,42611
1379.46,2024052915,42611
1321.37,2024053003,42611
1337.06,2024053010,42611
1189.02,2024060101,42611
1208.19,2024060105,42611
1362.32,2024060106,42611
1175.08,2024060120,42611
1306.93,2024060123,42611
1384.03,2024060204,42611
1478.92,2024060401,42611
1204.7,2024060419,42611
1865.32,2024060502,42611
1215.16,2024060505,42611
1178.2,2024060513,42611
1483.64,2024060515,42611
1178.71,2024060600,42611
1178.35,2024060604,42611
1168.91,2024060615,42611
1143.42,2024060620,42611
1301.34,2024060708,42611
1343.3,2024060719,42611
1171.59,2024060722,42611
1580.13,2024060805,42611
1103.57,2024060806,42611
1201.07,2024060813,42611
1252.4,2024060815,42611
1162.16,2024060817,42611
1159.83,2024060818,42611
1255.38,2024060900,42611
1412.71,2024060919,42611
1266.12,2024060922,42611
1223.36,2024061004,42611
2019.53,2024061101,42611
1115.91,2024061116,42611
1116.05,2024061118,42611
1287.11,2024061122,42611
1299.74,2024061201,42611
1303.59,2024061416,42611
1219.15,2024061421,42611
1109.45,2024061502,42611
1304.82,2024061510,42611
1304.53,2024061519,42611
1103.71,2024061600,42611
1105.31,2024061719,42611
1073.29,2024061817,42611
1080.41,2024061819,42611
1176.46,2024061904,42611
1306.93,2024061915,42611
1289.57,2024062000,42611
3149.16,2024052717,42612
3990.41,2024053021,42612
3630.15,2024060703,42612
3690.19,2024060723,42612
3503.6,2024061014,42612
2686.46,2024061302,42612
2669.25,2024061401,42612
2722.54,2024061512,42612
3500.41,2024061522,42612
2687.98,2024062010,42612
1041.64,2024052203,43955
1040.55,2024052210,43955
1279.26,2024052212,43955
1232.8,2024053018,43955
1280.28,2024053102,43955
1230.69,2024060122,43955
727.85,2024060200,43955
981.23,2024060423,43955
951.1,2024060518,43955
939.05,2024060616,43955
946.82,2024060715,43955
1085.34,2024060821,43955
955.24,2024061216,43955
2032.96,2024052204,45406
1753.36,2024052303,45406
1812.1,2024052310,45406
1946.63,2024052311,45406
1886.88,2024052400,45406
2212.94,2024052414,45406
1945.03,2024052509,45406
1954.18,2024052605,45406
2052.56,2024052610,45406
2225.28,2024052611,45406
1978.29,2024052619,45406
2046.97,2024052706,45406
2046.97,2024052722,45406
1887.68,2024052808,45406
2070.71,2024052818,45406
2330.99,2024052911,45406
2119.06,2024053000,45406
2114.56,2024053015,45406
1958.47,2024053023,45406
2016.91,2024053111,45406
1960.21,2024053118,45406
2119.57,2024053119,45406
2129.3,2024060106,45406
1949.83,2024060115,45406
1742.47,2024060201,45406
1878.6,2024060202,45406
2089.51,2024060204,45406
1980.46,2024060205,45406
1945.11,2024060213,45406
2003.48,2024060311,45406
2126.9,2024060315,45406
2324.24,2024060607,45406
2158.12,2024060611,45406
1959.19,2024060618,45406
1975.6,2024060701,45406
2095.25,2024060721,45406
1805.93,2024060918,45406
2018.36,2024061004,45406
1813.84,2024061013,45406
1836.57,2024061202,45406
2028.38,2024061223,45406
1809.7,2024061320,45406
1778.77,2024061322,45406
2080.08,2024061416,45406
2069.48,2024061419,45406
2049.22,2024061503,45406
1799.68,2024061509,45406
1920.28,2024061511,45406
2014.15,2024061519,45406
2052.41,2024061605,45406
2000.29,2024061811,45406
2014.88,2024061904,45406
689.37,2024052223,45407
691.11,2024052314,45407
628.52,2024052420,45407
796.02,2024052505,45407
739.9,2024052612,45407
670.63,2024052620,45407
637.09,2024052712,45407
637.02,2024052713,45407
791.23,2024052722,45407
633.75,2024052812,45407
779.76,2024052919,45407
723.13,2024053001,45407
676.51,2024053104,45407
675.79,2024053122,45407
798.63,2024060217,45407
746.58,2024060301,45407
754.2,2024060303,45407
798.63,2024060315,45407
824.26,2024060322,45407
903.62,2024060421,45407
708.82,2024060503,45407
841.11,2024060505,45407
650.52,2024060508,45407
705.92,2024060605,45407
710.35,2024060611,45407
749.34,2024060616,45407
762.4,2024060721,45407
707.81,2024060802,45407
643.92,2024060816,45407
737.72,2024060819,45407
732.64,2024060915,45407
706.43,2024061007,45407
666.5,2024061016,45407
652.7,2024061112,45407
653.79,2024061117,45407
748.1,2024061118,45407
653.43,2024061123,45407
653.5,2024061218,45407
739.97,2024061219,45407
624.31,2024061318,45407
665.77,2024061402,45407
712.53,2024061410,45407
638.33,2024061423,45407
713.91,2024061500,45407
725.96,2024061517,45407
638.91,2024061706,45407
622.72,2024061712,45407
638.98,2024061716,45407
672.23,2024061717,45407
724.72,2024061808,45407
713.47,2024061922,45407
625.91,2024062014,45407
589.83,2024062015,45407
567.83,2024052120,45428
548.59,2024052121,45428
549.68,2024052208,45428
534.14,2024052216,45428
544.52,2024052217,45428
552.07,2024052309,45428
552.15,2024052313,45428
567.25,2024052320,45428
552.36,2024052322,45428
500.96,2024052323,45428
547.5,2024052402,45428
543.14,2024052403,45428
565.58,2024052405,45428
540.96,2024052408,45428
460.38,2024052409,45428
552.8,2024052418,45428
551.86,2024052420,45428
544.67,2024052503,45428
559.19,2024052507,45428
563.18,2024052509,45428
551.2,2024052513,45428
555.99,2024052515,45428
556.72,2024052518,45428
556.94,2024052520,45428
487.96,2024052521,45428
556.94,2024052523,45428
573.13,2024052607,45428
589.1,2024052614,45428
559.41,2024052615,45428
557.3,2024052616,45428
563.04,2024052618,45428
570.37,2024052622,45428
580.97,2024052707,45428
565.07,2024052708,45428
0.22,2024052712,45428
581.11,2024052718,45428
575.81,2024052719,45428
589.32,2024052720,45428
580.82,2024052801,45428
588.88,2024052803,45428
580.82,2024052804,45428
599.05,2024052808,45428
551.2,2024052817,45428
551.2,2024052818,45428
592.15,2024052820,45428
570.88,2024052821,45428
536.9,2024052900,45428
599.19,2024052909,45428
597.16,2024052914,45428
536.9,2024052916,45428
596.94,2024052917,45428
592.51,2024053002,45428
592.8,2024053005,45428
511.27,2024053015,45428
510.62,2024053021,45428
585.83,2024053106,45428
581.99,2024053107,45428
561.95,2024053111,45428
561.95,2024053112,45428
552.8,2024053120,45428
550.55,2024053121,45428
567.97,2024053122,45428
560.86,2024060104,45428
576.61,2024060112,45428
572.26,2024060114,45428
593.46,2024060115,45428
573.93,2024060116,45428
566.88,2024060207,45428
569.5,2024060210,45428
567.76,2024060211,45428
575.89,2024060218,45428
561.08,2024060219,45428
544.01,2024060220,45428
567.61,2024060309,45428
507.86,2024060310,45428
582.28,2024060314,45428
569.43,2024060318,45428
575.31,2024060401,45428
566.3,2024060405,45428
583.29,2024060412,45428
552.44,2024060416,45428
577.92,2024060421,45428
577.92,2024060422,45428
589.39,2024060514,45428
552.07,2024060521,45428
561.29,2024060522,45428
595.13,2024060608,45428
585.76,2024060615,45428
586.56,2024060702,45428
586.63,2024060711,45428
586.78,2024060716,45428
586.56,2024060717,45428
582.35,2024060720,45428
582.42,2024060801,45428
541.69,2024060809,45428
505.53,2024060813,45428
512.79,2024060814,45428
531.24,2024060913,45428
532.18,2024060914,45428
530.15,2024060917,45428
550.77,2024061011,45428
548.52,2024061013,45428
543.94,2024061016,45428
579.08,2024061019,45428
554.61,2024061021,45428
580.97,2024061103,45428
570.44,2024061104,45428
566.3,2024061106,45428
559.55,2024061108,45428
559.26,2024061119,45428
568.77,2024061204,45428
560.86,2024061209,45428
561.08,2024061214,45428
560.64,2024061216,45428
534.72,2024061217,45428
576.1,2024061219,45428
555.41,2024061317,45428
519.11,2024061319,45428
549.9,2024061402,45428
499.36,2024061405,45428
544.52,2024061413,45428
537.77,2024061421,45428
542.27,2024061501,45428
542.78,2024061509,45428
573.35,2024061515,45428
543.8,2024061517,45428
551.35,2024061600,45428
542.34,2024061605,45428
542.34,2024061611,45428
571.75,2024061717,45428
572.26,2024061719,45428
577.56,2024061803,45428
580.75,2024061805,45428
582.49,2024061809,45428
553.23,2024061813,45428
584.45,2024061815,45428
551.78,2024061816,45428
595.42,2024061906,45428
589.1,2024061913,45428
574.14,2024061916,45428
554.83,2024061920,45428
532.91,2024062006,45428
1577.15,2024052121,45485
1691.65,2024052123,45485
1624.49,2024052206,45485
1621.08,2024052211,45485
1488.43,2024052301,45485
1827.93,2024052315,45485
1513.85,2024052409,45485
1589.57,2024052416,45485
1812.32,2024052419,45485
1822.34,2024052510,45485
1654.84,2024052513,45485
1590.51,2024052517,45485
1829.6,2024052602,45485
1597.27,2024052611,45485
1607.65,2024052617,45485
1842.3,2024052618,45485
2178.16,2024052623,45485
1604.53,2024052704,45485
1800.7,2024052719,45485
1590.3,2024052722,45485
1595.38,2024052819,45485
1702.1,2024052820,45485
1758.52,2024052821,45485
1789.66,2024052915,45485
1828.29,2024053000,45485
1832.94,2024053004,45485
1838.31,2024053005,45485
1593.64,2024053115,45485
1749.8,2024060120,45485
1659.49,2024060319,45485
1619.19,2024060421,45485
1845.93,2024060521,45485
1932.18,2024060613,45485
1614.62,2024060619,45485
1579.48,2024060705,45485
2025.84,2024060805,45485
1579.84,2024060900,45485
1532.14,2024060903,45485
1551.74,2024061016,45485
1548.48,2024061020,45485
1633.71,2024061202,45485
1543.98,2024061209,45485
1547.61,2024061219,45485
1536.93,2024061223,45485
1543.39,2024061300,45485
1589.21,2024061306,45485
1858.64,2024061404,45485
1502.88,2024061500,45485
1669.36,2024061513,45485
1488.36,2024061521,45485
1499.47,2024061602,45485
1526.91,2024061604,45485
1728.31,2024061605,45485
1524.66,2024061807,45485
1766.36,2024061810,45485
1721.42,2024061919,45485
1715.61,2024061922,45485
641.59,2024052118,45469
622.43,2024052210,45469
636.29,2024052211,45469
617.92,2024052214,45469
620.76,2024052219,45469
620.25,2024052220,45469
596.43,2024052221,45469
622.35,2024052223,45469
611.46,2024052306,45469
615.89,2024052307,45469
617.2,2024052308,45469
612.26,2024052312,45469
602.46,2024052314,45469
611.83,2024052317,45469
624.6,2024052318,45469
609.87,2024052322,45469
604.93,2024052400,45469
617.92,2024052401,45469
582.28,2024052402,45469
611.75,2024052405,45469
610.37,2024052408,45469
593.02,2024052410,45469
552.44,2024052415,45469
612.19,2024052420,45469
613.42,2024052422,45469
620.68,2024052502,45469
576.1,2024052503,45469
590.48,2024052505,45469
569.5,2024052507,45469
576.32,2024052510,45469
617.2,2024052511,45469
616.76,2024052514,45469
614.08,2024052517,45469
615.6,2024052519,45469
619.52,2024052520,45469
544.52,2024052523,45469
580.82,2024052600,45469
619.88,2024052603,45469
592.8,2024052605,45469
620.39,2024052609,45469
624.75,2024052612,45469
619.16,2024052613,45469
620.61,2024052615,45469
618.72,2024052616,45469
607.61,2024052620,45469
613.35,2024052622,45469
565.07,2024052702,45469
595.34,2024052703,45469
609.87,2024052704,45469
598.97,2024052708,45469
616.91,2024052712,45469
603.91,2024052716,45469
616.91,2024052717,45469
705.41,2024052719,45469
557.01,2024052720,45469
584.45,2024052723,45469
622.93,2024052801,45469
625.47,2024052802,45469
602.6,2024052804,45469
585.25,2024052808,45469
606.6,2024052809,45469
611.9,2024052813,45469
580.82,2024052814,45469
586.85,2024052816,45469
606.38,2024052820,45469
608.34,2024052821,45469
588.08,2024052900,45469
625.55,2024052904,45469
617.42,2024052908,45469
610.08,2024052912,45469
617.49,2024052915,45469
618.07,2024052920,45469
609.87,2024053003,45469
619.96,2024053009,45469
629.32,2024053012,45469
625.33,2024053014,45469
629.69,2024053018,45469
629.32,2024053021,45469
617.13,2024053022,45469
570.95,2024053101,45469
584.45,2024053102,45469
616.04,2024053105,45469
609.57,2024053106,45469
632.52,2024053109,45469
641.01,2024053110,45469
615.38,2024053115,45469
608.99,2024053117,45469
614.73,2024053118,45469
628.89,2024053120,45469
602.9,2024053122,45469
602.53,2024060100,45469
615.17,2024060101,45469
605.58,2024060106,45469
605.87,2024060107,45469
630.48,2024060108,45469
602.53,2024060109,45469
608.12,2024060116,45469
608.63,2024060118,45469
597.96,2024060119,45469
607.9,2024060121,45469
584.45,2024060123,45469
607.98,2024060206,45469
608.7,2024060213,45469
624.31,2024060215,45469
609.87,2024060218,45469
601.73,2024060219,45469
702.51,2024060221,45469
634.04,2024060223,45469
618.87,2024060300,45469
636.44,2024060301,45469
630.92,2024060304,45469
616.33,2024060308,45469
618.0,2024060311,45469
618.36,2024060312,45469
605.65,2024060313,45469
631.65,2024060314,45469
619.88,2024060315,45469
609.07,2024060316,45469
606.02,2024060318,45469
624.82,2024060319,45469
617.63,2024060400,45469
611.97,2024060401,45469
638.04,2024060403,45469
609.87,2024060414,45469
617.13,2024060415,45469
634.77,2024060416,45469
610.59,2024060417,45469
614.58,2024060421,45469
607.9,2024060503,45469
