0,1,2
696.64,2024061420,42447
693.15,2024061610,42447
629.72,2024061615,42447
649.97,2024061617,42447
707.74,2024061910,42447
1015.31,2024052101,42448
1160.46,2024052203,42448
1141.01,2024052511,42448
1034.83,2024053014,42448
1072.72,2024053018,42448
1161.26,2024053102,42448
996.51,2024053114,42448
998.84,2024060110,42448
1087.81,2024060120,42448
1124.24,2024060708,42448
1224.61,2024060714,42448
1002.83,2024061114,42448
1126.71,2024061520,42448
1168.01,2024061616,42448
1000.0,2024061623,42448
1165.97,2024061723,42448
606.28,2024052115,42449
674.94,2024052119,42449
670.22,2024052223,42449
667.68,2024052419,42449
605.12,2024052422,42449
668.84,2024052513,42449
613.25,2024052607,42449
653.24,2024052609,42449
677.84,2024052712,42449
664.71,2024052818,42449
683.07,2024052900,42449
543.87,2024060109,42449
684.37,2024060307,42449
616.95,2024060518,42449
652.95,2024060700,42449
702.88,2024060703,42449
701.86,2024060715,42449
702.15,2024060719,42449
784.89,2024060801,42449
577.69,2024061118,42449
665.58,2024061120,42449
592.57,2024061414,42449
575.51,2024061419,42449
664.27,2024061507,42449
578.78,2024061610,42449
573.62,2024061820,42449
901.15,2024052204,42450
918.06,2024052321,42450
1002.32,2024052418,42450
994.26,2024052615,42450
914.43,2024052703,42450
914.43,2024052716,42450
895.93,2024052800,42450
1030.62,2024052810,42450
1075.4,2024052905,42450
908.41,2024053001,42450
1524.56,2024053004,42450
900.28,2024053016,42450
922.56,2024060111,42450
928.44,2024060113,42450
1103.71,2024060116,42450
1813.04,2024060215,42450
906.52,2024060216,42450
983.16,2024060617,42450
961.9,2024060618,42450
1071.7,2024060801,42450
1017.56,2024060818,42450
971.62,2024061015,42450
908.7,2024061922,42450
893.68,2024062006,42450
1285.0,2024052110,42451
1100.95,2024052114,42451
1306.4,2024052119,42451
1376.0,2024052123,42451
1165.9,2024052219,42451
1121.49,2024052220,42451
1233.76,2024052318,42451
1331.01,2024052402,42451
1101.17,2024052416,42451
1188.11,2024052510,42451
1100.88,2024052511,42451
1105.45,2024052612,42451
1100.66,2024052708,42451
1146.67,2024052715,42451
1210.17,2024052822,42451
1198.05,2024052917,42451
1095.43,2024053011,42451
1332.02,2024053019,42451
1314.53,2024053112,42451
1254.01,2024060106,42451
1316.42,2024060107,42451
1516.8,2024060201,42451
1211.62,2024060216,42451
1110.38,2024060319,42451
1112.34,2024060323,42451
1296.24,2024060400,42451
1296.32,2024060405,42451
1137.23,2024060520,42451
1135.35,2024060614,42451
1138.47,2024060618,42451
1259.38,2024060700,42451
1247.91,2024060723,42451
1149.79,2024060806,42451
1318.52,2024060808,42451
1247.98,2024060902,42451
1304.37,2024060916,42451
1271.13,2024061020,42451
1088.54,2024061122,42451
1127.65,2024061204,42451
1046.08,2024061218,42451
1034.91,2024061418,42451
1206.54,2024061601,42451
1315.77,2024061611,42451
1277.23,2024061713,42451
1090.93,2024061719,42451
1166.26,2024061723,42451
1090.86,2024061804,42451
1154.22,2024061901,42451
1100.44,2024061917,42451
1264.09,2024062001,42451
2091.22,2024053003,42452
2998.32,2024053011,42452
3120.68,2024053014,42452
3005.0,2024053110,42452
2116.84,2024060113,42452
2148.63,2024060403,42452
2149.35,2024060419,42452
2147.25,2024061003,42452
1858.04,2024061417,42452
2010.3,2024061508,42452
2298.13,2024061719,42452
2279.84,2024061802,42452
936.28,2024052110,42453
945.42,2024052301,42453
916.75,2024052420,42453
943.75,2024052514,42453
1024.74,2024052903,42453
1126.71,2024052920,42453
1119.45,2024060210,42453
1116.91,2024060222,42453
970.31,2024061010,42453
982.36,2024061319,42453
900.5,2024061322,42453
948.98,2024061710,42453
881.34,2024061902,42453
606.21,2024052022,42454
589.3,2024052111,42454
701.72,2024052114,42454
709.48,2024052118,42454
648.09,2024052214,42454
734.59,2024052216,42454
608.53,2024052405,42454
612.38,2024052421,42454
612.38,2024052512,42454
677.84,2024052518,42454
613.25,2024052600,42454
678.28,2024053011,42454
691.92,2024053015,42454
602.58,2024060116,42454
708.47,2024060217,42454
607.01,2024060518,42454
607.81,2024060717,42454
602.87,2024061101,42454
664.85,2024061103,42454
667.75,2024061112,42454
573.48,2024061323,42454
531.1,2024061405,42454
571.23,2024061510,42454
566.37,2024061714,42454
566.22,2024061717,42454
558.96,2024061722,42454
558.38,2024061802,42454
696.57,2024052022,42455
683.28,2024052123,42455
681.32,2024052214,42455
726.97,2024052221,42455
635.53,2024052309,42455
706.73,2024052322,42455
674.94,2024052401,42455
709.41,2024052414,42455
712.46,2024052514,42455
677.99,2024052515,42455
754.77,2024052613,42455
695.55,2024052615,42455
714.85,2024052813,42455
742.43,2024052820,42455
725.81,2024052919,42455
757.96,2024053007,42455
707.31,2024053101,42455
738.66,2024053102,42455
725.74,2024053118,42455
746.13,2024053123,42455
725.59,2024060102,42455
740.25,2024060103,42455
746.21,2024060105,42455
710.43,2024060114,42455
653.17,2024060204,42455
720.66,2024060303,42455
652.3,2024060305,42455
650.77,2024060306,42455
754.26,2024060320,42455
684.16,2024060412,42455
755.79,2024060416,42455
718.41,2024060418,42455
766.02,2024060422,42455
724.07,2024060603,42455
709.7,2024060612,42455
796.21,2024060616,42455
711.15,2024060815,42455
582.91,2024060915,42455
715.87,2024060917,42455
783.22,2024061002,42455
673.34,2024061017,42455
623.27,2024061023,42455
759.56,2024061123,42455
675.37,2024061216,42455
670.66,2024061217,42455
668.19,2024061309,42455
619.85,2024061317,42455
797.44,2024061323,42455
671.89,2024061421,42455
697.0,2024061504,42455
632.41,2024061517,42455
670.08,2024061520,42455
631.32,2024061615,42455
629.65,2024061618,42455
634.51,2024061703,42455
629.8,2024061723,42455
654.84,2024061801,42455
656.5,2024061902,42455
637.85,2024061922,42455
943.53,2024052209,42456
907.76,2024052723,42456
1805.06,2024052900,42456
950.07,2024053011,42456
997.89,2024053015,42456
946.73,2024053121,42456
936.06,2024060202,42456
927.5,2024060322,42456
993.61,2024060511,42456
1043.61,2024060823,42456
874.81,2024061122,42456
874.73,2024061202,42456
920.38,2024061217,42456
1061.1,2024061319,42456
1051.89,2024061622,42456
879.09,2024061815,42456
601.13,2024052109,42457
618.84,2024052218,42457
651.79,2024052320,42457
607.37,2024052414,42457
635.53,2024052510,42457
629.43,2024052608,42457
624.21,2024052711,42457
702.08,2024052820,42457
667.9,2024053118,42457
649.83,2024060221,42457
702.15,2024060222,42457
620.22,2024060512,42457
619.27,2024060622,42457
681.32,2024060702,42457
631.25,2024060806,42457
618.26,2024060813,42457
588.65,2024061020,42457
596.63,2024061111,42457
593.58,2024061220,42457
584.87,2024061407,42457
575.08,2024061410,42457
631.83,2024061418,42457
603.96,2024061515,42457
580.95,2024061519,42457
586.18,2024061708,42457
611.73,2024061720,42457
602.51,2024061814,42457
566.73,2024061915,42457
708.25,2024052019,42458
723.56,2024052021,42458
702.15,2024052207,42458
656.21,2024052214,42458
697.36,2024052317,42458
680.96,2024052319,42458
674.94,2024052401,42458
632.19,2024052411,42458
682.78,2024052500,42458
737.64,2024052608,42458
684.66,2024052701,42458
676.03,2024052705,42458
682.2,2024052719,42458
763.7,2024052720,42458
746.93,2024052804,42458
750.85,2024052908,42458
607.01,2024052911,42458
685.24,2024052913,42458
709.48,2024052914,42458
685.03,2024052915,42458
985.99,2024052921,42458
775.6,2024053002,42458
847.74,2024053020,42458
923.94,2024060102,42458
694.17,2024060210,42458
692.94,2024060213,42458
685.82,2024060215,42458
697.07,2024060313,42458
770.01,2024060409,42458
709.56,2024060422,42458
725.23,2024060517,42458
748.96,2024060614,42458
648.59,2024060618,42458
695.69,2024060716,42458
753.61,2024060723,42458
684.37,2024060804,42458
696.71,2024060904,42458
680.31,2024060908,42458
724.36,2024060918,42458
701.06,2024061014,42458
718.48,2024061023,42458
638.0,2024061114,42458
640.83,2024061208,42458
636.47,2024061209,42458
683.65,2024061210,42458
709.56,2024061216,42458
698.6,2024061220,42458
650.63,2024061301,42458
740.62,2024061308,42458
652.44,2024061405,42458
652.44,2024061409,42458
675.81,2024061423,42458
672.69,2024061518,42458
668.41,2024061604,42458
673.78,2024061607,42458
650.05,2024061700,42458
693.73,2024061715,42458
684.08,2024061814,42458
675.95,2024061822,42458
699.25,2024061908,42458
664.41,2024062010,42458
1151.46,2024052101,42459
1116.84,2024052211,42459
1319.54,2024052320,42459
1116.48,2024052409,42459
1111.54,2024052414,42459
1382.61,2024052423,42459
1197.54,2024052514,42459
1280.71,2024060221,42459
1223.82,2024060504,42459
1215.76,2024060714,42459
1141.01,2024060806,42459
1438.71,2024061217,42459
1081.43,2024061318,42459
1273.67,2024061416,42459
1043.47,2024061421,42459
1403.0,2024061922,42459
632.05,2024052022,42460
741.63,2024052421,42460
611.29,2024052603,42460
723.85,2024052723,42460
731.62,2024060117,42460
653.17,2024060317,42460
650.99,2024060412,42460
739.96,2024060609,42460
691.92,2024060717,42460
725.89,2024060913,42460
740.11,2024061001,42460
631.47,2024061302,42460
653.24,2024061808,42460
606.07,2024061820,42460
653.24,2024061917,42460
752.01,2024052214,43954
575.51,2024052219,43954
613.25,2024052320,43954
689.38,2024052605,43954
619.93,2024052607,43954
594.02,2024052613,43954
686.48,2024052710,43954
645.62,2024052802,43954
746.79,2024053021,43954
609.04,2024053121,43954
650.99,2024060315,43954
632.41,2024060600,43954
620.22,2024060908,43954
608.46,2024060914,43954
635.24,2024061117,43954
668.84,2024061203,43954
606.79,2024061517,43954
522.53,2024061605,43954
667.9,2024061614,43954
718.34,2024061703,43954
703.82,2024061718,43954
578.41,2024062008,43954
4709.69,2024060215,756175
1160.92,2024052203,42448
1141.46,2024052511,42448
1035.25,2024053014,42448
1073.14,2024053018,42448
1161.72,2024053102,42448
996.91,2024053114,42448
999.24,2024060110,42448
1088.25,2024060120,42448
1124.69,2024060708,42448
1225.1,2024060714,42448
1003.23,2024061114,42448
1127.16,2024061520,42448
1168.47,2024061616,42448
1000.4,2024061623,42448
1166.44,2024061723,42448
675.21,2024052119,42449
670.49,2024052223,42449
667.95,2024052419,42449
605.36,2024052422,42449
669.11,2024052513,42449
613.5,2024052607,42449
653.5,2024052609,42449
678.11,2024052712,42449
664.97,2024052818,42449
683.34,2024052900,42449
544.09,2024060109,42449
684.65,2024060307,42449
617.2,2024060518,42449
653.21,2024060700,42449
703.16,2024060703,42449
702.14,2024060715,42449
702.43,2024060719,42449
785.2,2024060801,42449
577.92,2024061118,42449
665.84,2024061120,42449
592.8,2024061414,42449
575.74,2024061419,42449
664.54,2024061507,42449
579.01,2024061610,42449
573.85,2024061820,42449
901.51,2024052204,42450
918.43,2024052321,42450
1002.72,2024052418,42450
994.66,2024052615,42450
914.8,2024052703,42450
914.8,2024052716,42450
896.28,2024052800,42450
1031.04,2024052810,42450
1075.83,2024052905,42450
908.77,2024053001,42450
1525.17,2024053004,42450
900.64,2024053016,42450
922.93,2024060111,42450
928.81,2024060113,42450
1104.15,2024060116,42450
1813.77,2024060215,42450
906.88,2024060216,42450
983.55,2024060617,42450
962.28,2024060618,42450
1072.13,2024060801,42450
1017.97,2024060818,42450
972.01,2024061015,42450
909.06,2024061922,42450
894.03,2024062006,42450
1306.93,2024052119,42451
1376.55,2024052123,42451
1166.37,2024052219,42451
1121.93,2024052220,42451
1234.25,2024052318,42451
1331.54,2024052402,42451
1101.61,2024052416,42451
1188.58,2024052510,42451
1101.31,2024052511,42451
1105.89,2024052612,42451
1101.1,2024052708,42451
1147.13,2024052715,42451
1210.66,2024052822,42451
1198.53,2024052917,42451
1095.87,2024053011,42451
1332.56,2024053019,42451
1315.06,2024053112,42451
1254.51,2024060106,42451
1316.95,2024060107,42451
1517.4,2024060201,42451
1212.11,2024060216,42451
1110.83,2024060319,42451
1112.79,2024060323,42451
1296.76,2024060400,42451
1296.83,2024060405,42451
1137.69,2024060520,42451
1135.8,2024060614,42451
1138.92,2024060618,42451
1259.88,2024060700,42451
1248.41,2024060723,42451
1150.25,2024060806,42451
1319.05,2024060808,42451
1248.48,2024060902,42451
1304.89,2024060916,42451
1271.64,2024061020,42451
1088.97,2024061122,42451
1128.11,2024061204,42451
1046.5,2024061218,42451
1035.32,2024061418,42451
1207.02,2024061601,42451
1316.29,2024061611,42451
1277.74,2024061713,42451
1091.37,2024061719,42451
1166.73,2024061723,42451
1091.3,2024061804,42451
1154.68,2024061901,42451
1100.88,2024061917,42451
1264.6,2024062001,42451
4711.57,2024060215,756175
2092.06,2024053003,42452
2999.52,2024053011,42452
3121.93,2024053014,42452
3006.2,2024053110,42452
2117.68,2024060113,42452
2149.48,2024060403,42452
2150.21,2024060419,42452
2148.1,2024061003,42452
1858.78,2024061417,42452
2011.1,2024061508,42452
2299.05,2024061719,42452
2280.75,2024061802,42452
945.8,2024052301,42453
917.12,2024052420,42453
944.13,2024052514,42453
1025.15,2024052903,42453
1127.16,2024052920,42453
1119.9,2024060210,42453
1117.36,2024060222,42453
970.7,2024061010,42453
982.75,2024061319,42453
900.86,2024061322,42453
949.36,2024061710,42453
881.69,2024061902,42453
834.93,2024061910,42453
986.46,2024061917,42453
883.65,2024062001,42453
901.8,2024062012,42453
738.59,2024052312,42447
695.03,2024052322,42447
709.11,2024052408,42447
736.7,2024052420,42447
741.2,2024052421,42447
720.37,2024052504,42447
709.69,2024052513,42447
706.43,2024052517,42447
675.64,2024052521,42447
707.81,2024052604,42447
708.53,2024052609,42447
677.75,2024052611,42447
708.53,2024052619,42447
678.77,2024052623,42447
729.44,2024052704,42447
782.95,2024052717,42447
696.34,2024052900,42447
720.58,2024052909,42447
705.85,2024052911,42447
725.38,2024052919,42447
707.81,2024053004,42447
668.53,2024053012,42447
718.04,2024053109,42447
733.29,2024053114,42447
705.05,2024053120,42447
725.52,2024053122,42447
764.8,2024060100,42447
713.11,2024060104,42447
762.33,2024060110,42447
754.49,2024060114,42447
709.84,2024060116,42447
719.28,2024060117,42447
868.33,2024060120,42447
662.07,2024060217,42447
726.03,2024060222,42447
726.03,2024060303,42447
733.36,2024060323,42447
703.81,2024060405,42447
766.76,2024060414,42447
717.83,2024060611,42447
691.69,2024060820,42447
690.45,2024060903,42447
730.75,2024060919,42447
711.51,2024060923,42447
755.94,2024061004,42447
759.65,2024061018,42447
675.93,2024061109,42447
759.43,2024061118,42447
688.28,2024061214,42447
668.24,2024061221,42447
707.23,2024061314,42447
625.55,2024061412,42447
638.33,2024061416,42447
709.48,2024061417,42447
696.92,2024061420,42447
693.43,2024061610,42447
629.98,2024061615,42447
650.23,2024061617,42447
708.02,2024061910,42447
804.66,2024061918,42447
706.43,2024062005,42447
633.24,2024052122,42446
602.6,2024052304,42446
623.37,2024052322,42446
589.1,2024052419,42446
637.82,2024052517,42446
594.76,2024052713,42446
594.98,2024052714,42446
594.84,2024052721,42446
594.11,2024052818,42446
569.5,2024052909,42446
638.04,2024052918,42446
681.31,2024053012,42446
567.83,2024060110,42446
594.62,2024060117,42446
595.93,2024060314,42446
602.39,2024060510,42446
596.94,2024060618,42446
589.9,2024060712,42446
595.85,2024060713,42446
595.05,2024060714,42446
595.93,2024060717,42446
541.69,2024060800,42446
588.01,2024060802,42446
588.45,2024060805,42446
577.41,2024060917,42446
579.01,2024061007,42446
422.04,2024061013,42446
577.05,2024061210,42446
622.35,2024061220,42446
575.09,2024061312,42446
576.54,2024061315,42446
503.14,2024061420,42446
586.49,2024061605,42446
533.12,2024061713,42446
518.1,2024061714,42446
643.99,2024061903,42446
709.77,2024052118,42454
648.34,2024052214,42454
734.89,2024052216,42454
608.78,2024052405,42454
612.62,2024052421,42454
612.62,2024052512,42454
678.11,2024052518,42454
613.5,2024052600,42454
678.55,2024053011,42454
692.2,2024053015,42454
602.82,2024060116,42454
708.75,2024060217,42454
607.25,2024060518,42454
608.05,2024060717,42454
603.11,2024061101,42454
665.12,2024061103,42454
668.02,2024061112,42454
573.71,2024061323,42454
531.31,2024061405,42454
571.46,2024061510,42454
566.59,2024061714,42454
566.45,2024061717,42454
559.19,2024061722,42454
558.61,2024061802,42454
683.56,2024052123,42455
681.6,2024052214,42455
727.26,2024052221,42455
635.78,2024052309,42455
707.01,2024052322,42455
675.21,2024052401,42455
709.69,2024052414,42455
712.74,2024052514,42455
678.26,2024052515,42455
755.07,2024052613,42455
695.83,2024052615,42455
715.14,2024052813,42455
742.73,2024052820,42455
726.1,2024052919,42455
758.27,2024053007,42455
707.59,2024053101,42455
738.95,2024053102,42455
726.03,2024053118,42455
746.43,2024053123,42455
725.88,2024060102,42455
740.55,2024060103,42455
746.5,2024060105,42455
710.71,2024060114,42455
653.43,2024060204,42455
720.95,2024060303,42455
652.56,2024060305,42455
651.03,2024060306,42455
754.56,2024060320,42455
684.43,2024060412,42455
756.09,2024060416,42455
718.7,2024060418,42455
766.32,2024060422,42455
724.36,2024060603,42455
709.98,2024060612,42455
796.53,2024060616,42455
711.44,2024060815,42455
583.15,2024060915,42455
716.16,2024060917,42455
783.53,2024061002,42455
673.61,2024061017,42455
623.51,2024061023,42455
759.86,2024061123,42455
675.64,2024061216,42455
670.92,2024061217,42455
668.46,2024061309,42455
620.1,2024061317,42455
797.76,2024061323,42455
672.16,2024061421,42455
697.28,2024061504,42455
632.66,2024061517,42455
670.34,2024061520,42455
631.57,2024061615,42455
629.9,2024061618,42455
634.77,2024061703,42455
630.05,2024061723,42455
655.1,2024061801,42455
656.77,2024061902,42455
638.11,2024061922,42455
943.91,2024052209,42456
908.12,2024052723,42456
1805.78,2024052900,42456
950.45,2024053011,42456
998.29,2024053015,42456
947.11,2024053121,42456
936.43,2024060202,42456
927.87,2024060322,42456
994.01,2024060511,42456
1044.03,2024060823,42456
875.16,2024061122,42456
875.08,2024061202,42456
920.75,2024061217,42456
1061.53,2024061319,42456
1052.31,2024061622,42456
879.44,2024061815,42456
619.09,2024052218,42457
652.05,2024052320,42457
607.61,2024052414,42457
635.78,2024052510,42457
629.69,2024052608,42457
624.46,2024052711,42457
702.36,2024052820,42457
668.17,2024053118,42457
650.09,2024060221,42457
702.43,2024060222,42457
620.47,2024060512,42457
619.52,2024060622,42457
681.6,2024060702,42457
631.5,2024060806,42457
618.5,2024060813,42457
588.88,2024061020,42457
596.87,2024061111,42457
593.82,2024061220,42457
585.11,2024061407,42457
575.31,2024061410,42457
632.08,2024061418,42457
604.2,2024061515,42457
581.19,2024061519,42457
586.41,2024061708,42457
611.97,2024061720,42457
602.75,2024061814,42457
566.96,2024061915,42457
702.43,2024052207,42458
656.48,2024052214,42458
697.64,2024052317,42458
681.23,2024052319,42458
675.21,2024052401,42458
632.44,2024052411,42458
683.05,2024052500,42458
737.94,2024052608,42458
684.94,2024052701,42458
676.3,2024052705,42458
682.47,2024052719,42458
764.0,2024052720,42458
747.23,2024052804,42458
751.15,2024052908,42458
607.25,2024052911,42458
685.52,2024052913,42458
709.77,2024052914,42458
685.3,2024052915,42458
986.38,2024052921,42458
775.91,2024053002,42458
848.08,2024053020,42458
924.31,2024060102,42458
694.45,2024060210,42458
693.21,2024060213,42458
686.1,2024060215,42458
697.35,2024060313,42458
770.32,2024060409,42458
709.84,2024060422,42458
725.52,2024060517,42458
749.26,2024060614,42458
648.85,2024060618,42458
695.97,2024060716,42458
753.91,2024060723,42458
684.65,2024060804,42458
696.99,2024060904,42458
680.58,2024060908,42458
724.65,2024060918,42458
701.34,2024061014,42458
718.77,2024061023,42458
638.25,2024061114,42458
641.08,2024061208,42458
636.73,2024061209,42458
683.92,2024061210,42458
709.84,2024061216,42458
698.88,2024061220,42458
650.89,2024061301,42458
740.91,2024061308,42458
652.7,2024061405,42458
652.7,2024061409,42458
676.08,2024061423,42458
672.96,2024061518,42458
668.67,2024061604,42458
674.05,2024061607,42458
650.31,2024061700,42458
694.01,2024061715,42458
684.36,2024061814,42458
676.22,2024061822,42458
699.53,2024061908,42458
664.68,2024062010,42458
1117.29,2024052211,42459
1320.07,2024052320,42459
1116.92,2024052409,42459
1111.99,2024052414,42459
1383.16,2024052423,42459
1198.02,2024052514,42459
1281.23,2024060221,42459
1224.3,2024060504,42459
1216.25,2024060714,42459
1141.46,2024060806,42459
1439.28,2024061217,42459
1081.86,2024061318,42459
1274.18,2024061416,42459
1043.89,2024061421,42459
1403.56,2024061922,42459
741.93,2024052421,42460
611.54,2024052603,42460
724.14,2024052723,42460
731.91,2024060117,42460
653.43,2024060317,42460
651.25,2024060412,42460
740.26,2024060609,42460
692.2,2024060717,42460
726.18,2024060913,42460
740.41,2024061001,42460
631.72,2024061302,42460
653.5,2024061808,42460
606.31,2024061820,42460
653.5,2024061917,42460
752.31,2024052214,43954
575.74,2024052219,43954
613.5,2024052320,43954
689.66,2024052605,43954
620.17,2024052607,43954
594.26,2024052613,43954
686.75,2024052710,43954
645.88,2024052802,43954
747.08,2024053021,43954
609.28,2024053121,43954
651.25,2024060315,43954
632.66,2024060600,43954
620.47,2024060908,43954
608.7,2024060914,43954
635.49,2024061117,43954
669.11,2024061203,43954
607.03,2024061517,43954
522.74,2024061605,43954
668.17,2024061614,43954
718.62,2024061703,43954
704.1,2024061718,43954
578.65,2024062008,43954
