格洛克 18 型,略有磨损,普通,35000,格洛克 18 型 | 黄铜,53,231.88,307.82,1.33,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,835611,格洛克 18 型（StatTrak™） | 黑色魅影,98,205.58,307.82,1.5,2024-06-17
格洛克 18 型,破损不堪,纪念品,761584,格洛克 18 型（纪念品） | 核子花园,5,198,239.48,1.21,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38729,格洛克 18 型（StatTrak™） | 皇家军团,35,189.5,253.92,1.34,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38737,格洛克 18 型（StatTrak™） | 荒野反叛,95,165.95,240.86,1.45,2024-06-17
格洛克 18 型,略有磨损,纪念品,37699,格洛克 18 型（纪念品） | 核子反应,228,165,229.69,1.39,2024-06-17
格洛克 18 型,略有磨损,纪念品,761505,格洛克 18 型（纪念品） | 核子花园,77,159,193.63,1.22,2024-06-17
格洛克 18 型,崭新出厂,纪念品,37692,格洛克 18 型（纪念品） | 噩梦之夜,26,156.47,203.57,1.3,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38744,格洛克 18 型（StatTrak™） | 水灵,281,155.98,229.69,1.47,2024-06-17
格洛克 18 型,略有磨损,普通,35058,格洛克 18 型 | 沙丘之黄,20,146.64,222.36,1.52,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,871825,格洛克 18 型（StatTrak™） | 零食派对,91,139.16,206.25,1.48,2024-06-17
格洛克 18 型,略有磨损,纪念品,929115,格洛克 18 型（纪念品） | 拉美西斯之触,29,136.79,189.71,1.39,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,835944,格洛克 18 型（StatTrak™） | 黑色魅影,30,134.5,189.71,1.41,2024-06-17
格洛克 18 型,略有磨损,普通,835804,格洛克 18 型 | 黑色魅影,454,128.4,172.52,1.34,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,835912,格洛克 18 型（StatTrak™） | 黑色魅影,16,126.69,183.18,1.45,2024-06-17
格洛克 18 型,久经沙场,普通,34999,格洛克 18 型 | 黄铜,77,123.8,183.62,1.48,2024-06-17
格洛克 18 型,破损不堪,普通,35029,格洛克 18 型 | 地下水,1,122.5,103.74,0.85,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,781706,格洛克 18 型（StatTrak™） | 摩登时代,175,122.46,172.3,1.41,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,779362,格洛克 18 型（StatTrak™） | 子弹皇后,133,120.93,166.86,1.38,2024-06-17
格洛克 18 型,崭新出厂,普通,34993,格洛克 18 型 | 蓝色裂纹,23,108.48,132.98,1.23,2024-06-17
格洛克 18 型,略有磨损,普通,35028,格洛克 18 型 | 地下水,34,105.24,137.62,1.31,2024-06-17
格洛克 18 型,崭新出厂,普通,871746,格洛克 18 型 | 零食派对,178,103.83,144.95,1.4,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,38736,格洛克 18 型（StatTrak™） | 荒野反叛,15,99.22,117.24,1.18,2024-06-17
格洛克 18 型,战痕累累,普通,34997,格洛克 18 型 | 黄铜,19,98.8,137.77,1.39,2024-06-17
格洛克 18 型,破损不堪,普通,35001,格洛克 18 型 | 黄铜,13,97.87,138.2,1.41,2024-06-17
格洛克 18 型,破损不堪,普通,871321,格洛克 18 型 | 红色轮胎,8,97.65,44.83,0.46,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,38740,格洛克 18 型（StatTrak™） | 荒野反叛,8,95.4,147.78,1.55,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38739,格洛克 18 型（StatTrak™） | 荒野反叛,78,94.78,140.6,1.48,2024-06-17
格洛克 18 型,战痕累累,纪念品,761446,格洛克 18 型（纪念品） | 核子花园,19,91.79,101.06,1.1,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,38745,格洛克 18 型（StatTrak™） | 水灵,9,89.9,132.62,1.48,2024-06-17
格洛克 18 型,略有磨损,纪念品,37689,格洛克 18 型（纪念品） | 地下水,141,89.47,112.16,1.25,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,38743,格洛克 18 型（StatTrak™） | 水灵,247,88.9,117.96,1.33,2024-06-17
格洛克 18 型,久经沙场,普通,35027,格洛克 18 型 | 地下水,36,85.23,116.15,1.36,2024-06-17
格洛克 18 型,战痕累累,普通,35025,格洛克 18 型 | 地下水,8,80.84,120.14,1.49,2024-06-17
格洛克 18 型,久经沙场,纪念品,37698,格洛克 18 型（纪念品） | 核子反应,241,79.28,108.53,1.37,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,779375,格洛克 18 型（StatTrak™） | 子弹皇后,49,78.49,104.25,1.33,2024-06-17
格洛克 18 型,崭新出厂,普通,927380,格洛克 18 型 | 拉美西斯之触,387,76.9,106.36,1.38,2024-06-17
格洛克 18 型,久经沙场,纪念品,761447,格洛克 18 型（纪念品） | 核子花园,120,76.9,123.84,1.61,2024-06-17
格洛克 18 型,略有磨损,普通,779293,格洛克 18 型 | 子弹皇后,767,73.8,99.46,1.35,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,779399,格洛克 18 型（StatTrak™） | 子弹皇后,56,71.99,92.64,1.29,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,38738,格洛克 18 型（StatTrak™） | 荒野反叛,87,70.8,105.19,1.49,2024-06-17
格洛克 18 型,崭新出厂,普通,35072,格洛克 18 型 | 水灵,716,69.9,97.0,1.39,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,781673,格洛克 18 型（StatTrak™） | 摩登时代,213,62.9,88.8,1.41,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,871793,格洛克 18 型（StatTrak™） | 零食派对,130,62.18,94.6,1.52,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,38741,格洛克 18 型（StatTrak™） | 水灵,18,62.1,86.33,1.39,2024-06-17
格洛克 18 型,久经沙场,纪念品,929029,格洛克 18 型（纪念品） | 拉美西斯之触,59,61.88,90.18,1.46,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38733,格洛克 18 型（StatTrak™） | 钢铁禁锢,97,61.46,95.55,1.55,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38735,格洛克 18 型（StatTrak™） | 钢铁禁锢,100,59.39,73.64,1.24,2024-06-17
格洛克 18 型,崭新出厂,普通,35046,格洛克 18 型 | 核子反应,258,59.28,85.9,1.45,2024-06-17
格洛克 18 型,战痕累累,纪念品,929073,格洛克 18 型（纪念品） | 拉美西斯之触,40,58.9,76.9,1.31,2024-06-17
格洛克 18 型,久经沙场,普通,835745,格洛克 18 型 | 黑色魅影,753,58.5,78.93,1.35,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38747,格洛克 18 型（StatTrak™） | 鼬鼠,88,56.12,75.3,1.34,2024-06-17
格洛克 18 型,破损不堪,纪念品,37700,格洛克 18 型（纪念品） | 核子反应,120,55.89,82.41,1.47,2024-06-17
格洛克 18 型,破损不堪,纪念品,929080,格洛克 18 型（纪念品） | 拉美西斯之触,25,54.6,73.71,1.35,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,38734,格洛克 18 型（StatTrak™） | 钢铁禁锢,18,53.9,68.78,1.28,2024-06-17
格洛克 18 型,略有磨损,普通,927352,格洛克 18 型 | 拉美西斯之触,334,51.1,72.91,1.43,2024-06-17
格洛克 18 型,崭新出厂,普通,781610,格洛克 18 型 | 摩登时代,560,49.3,68.63,1.39,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,956625,格洛克 18 型（StatTrak™） | 崩络克-18,123,48.88,68.92,1.41,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38715,格洛克 18 型（StatTrak™） | 粉碎者,265,48.72,70.52,1.45,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38731,格洛克 18 型（StatTrak™） | 皇家军团,120,47.8,65.37,1.37,2024-06-17
格洛克 18 型,战痕累累,纪念品,37696,格洛克 18 型（纪念品） | 核子反应,86,46.67,58.98,1.26,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38701,格洛克 18 型（StatTrak™） | 蓝色裂纹,201,46.3,61.81,1.33,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,871799,格洛克 18 型（StatTrak™） | 零食派对,35,42.9,62.61,1.46,2024-06-17
格洛克 18 型,破损不堪,普通,835801,格洛克 18 型 | 黑色魅影,121,42.39,59.78,1.41,2024-06-17
格洛克 18 型,略有磨损,纪念品,876897,格洛克 18 型（纪念品） | 粉红 DDPAT,110,41.9,58.91,1.41,2024-06-17
格洛克 18 型,略有磨损,普通,35048,格洛克 18 型 | 核子反应,195,40.9,58.04,1.42,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,871642,格洛克 18 型（StatTrak™） | 零食派对,42,39.74,59.56,1.5,2024-06-17
格洛克 18 型,略有磨损,普通,871621,格洛克 18 型 | 零食派对,412,39.49,53.11,1.34,2024-06-17
格洛克 18 型,久经沙场,普通,871567,格洛克 18 型 | 红色轮胎,14,39.47,52.52,1.33,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38719,格洛克 18 型（StatTrak™） | 铁之作,117,39.36,52.67,1.34,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38704,格洛克 18 型（StatTrak™） | 本生灯,158,38.9,58.4,1.5,2024-06-17
格洛克 18 型,略有磨损,普通,35074,格洛克 18 型 | 水灵,1579,38.86,51.73,1.33,2024-06-17
格洛克 18 型,战痕累累,普通,835843,格洛克 18 型 | 黑色魅影,125,38.39,50.86,1.32,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38717,格洛克 18 型（StatTrak™） | 粉碎者,242,38,53.83,1.42,2024-06-17
格洛克 18 型,久经沙场,普通,35047,格洛克 18 型 | 核子反应,167,36.82,48.68,1.32,2024-06-17
格洛克 18 型,崭新出厂,普通,35051,格洛克 18 型 | 皇家军团,136,36.16,54.85,1.52,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,38716,格洛克 18 型（StatTrak™） | 粉碎者,63,35.28,50.06,1.42,2024-06-17
格洛克 18 型,破损不堪,普通,35059,格洛克 18 型 | 沙丘之黄,5,35.14,40.7,1.16,2024-06-17
格洛克 18 型,崭新出厂,普通,762185,格洛克 18 型 | 核子花园,1350,34.9,48.03,1.38,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,781715,格洛克 18 型（StatTrak™） | 摩登时代,26,34.57,54.05,1.56,2024-06-17
格洛克 18 型,崭新出厂,普通,871580,格洛克 18 型 | 红色轮胎,38,33.66,45.56,1.35,2024-06-17
格洛克 18 型,破损不堪,普通,35049,格洛克 18 型 | 核子反应,25,33.64,42.08,1.25,2024-06-17
格洛克 18 型,久经沙场,普通,779289,格洛克 18 型 | 子弹皇后,1295,33.4,45.85,1.37,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,773748,格洛克 18 型（StatTrak™） | 烈焰天使,98,33.27,49.84,1.5,2024-06-17
格洛克 18 型,久经沙场,普通,927347,格洛克 18 型 | 拉美西斯之触,331,32.9,48.46,1.47,2024-06-17
格洛克 18 型,破损不堪,普通,35075,格洛克 18 型 | 水灵,30,31.9,44.47,1.39,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38752,格洛克 18 型（StatTrak™） | 幻影冥魂,72,30.49,43.17,1.42,2024-06-17
格洛克 18 型,崭新出厂,普通,35067,格洛克 18 型 | 荒野反叛,557,30.03,44.4,1.48,2024-06-17
格洛克 18 型,略有磨损,普通,781591,格洛克 18 型 | 摩登时代,837,29.9,40.12,1.34,2024-06-17
格洛克 18 型,战痕累累,普通,35055,格洛克 18 型 | 沙丘之黄,6,29.83,42.37,1.42,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,956609,格洛克 18 型（StatTrak™） | 崩络克-18,136,29.54,36.71,1.24,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,781639,格洛克 18 型（StatTrak™） | 摩登时代,334,29.28,38.81,1.33,2024-06-17
格洛克 18 型,略有磨损,普通,871286,格洛克 18 型 | 红色轮胎,25,29.1,38.81,1.33,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,45311,格洛克 18 型（StatTrak™） | 城里的月光,551,28.4,43.67,1.54,2024-06-17
格洛克 18 型,破损不堪,普通,927363,格洛克 18 型 | 拉美西斯之触,81,27.89,35.19,1.26,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,781714,格洛克 18 型（StatTrak™） | 摩登时代,44,27.8,34.68,1.25,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,921578,格洛克 18 型（StatTrak™） | 圆影玉兔,259,27.5,38.96,1.42,2024-06-17
格洛克 18 型,久经沙场,普通,35057,格洛克 18 型 | 沙丘之黄,32,27.16,38.81,1.43,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,38702,格洛克 18 型（StatTrak™） | 蓝色裂纹,10,26.48,34.24,1.29,2024-06-17
格洛克 18 型,战痕累累,普通,871681,格洛克 18 型 | 红色轮胎,7,25.63,39.47,1.54,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,759371,格洛克 18 型（StatTrak™） | 战鹰,54,25.53,32.36,1.27,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,857701,格洛克 18 型（StatTrak™） | 一目了然,125,25.48,37.58,1.47,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,38730,格洛克 18 型（StatTrak™） | 皇家军团,147,25.2,34.82,1.38,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38724,格洛克 18 型（StatTrak™） | 异星世界,113,24.9,38.45,1.54,2024-06-17
格洛克 18 型,破损不堪,纪念品,37690,格洛克 18 型（纪念品） | 地下水,56,24.78,32.86,1.33,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,38732,格洛克 18 型（StatTrak™） | 皇家军团,27,24.28,31.49,1.3,2024-06-17
格洛克 18 型,战痕累累,普通,927373,格洛克 18 型 | 拉美西斯之触,279,24.17,31.85,1.32,2024-06-17
格洛克 18 型,久经沙场,纪念品,37688,格洛克 18 型（纪念品） | 地下水,525,23.79,31.99,1.34,2024-06-17
格洛克 18 型,破损不堪,普通,35070,格洛克 18 型 | 荒野反叛,21,23.65,31.78,1.34,2024-06-17
格洛克 18 型,战痕累累,普通,35045,格洛克 18 型 | 核子反应,27,23.19,30.98,1.34,2024-06-17
格洛克 18 型,久经沙场,普通,35073,格洛克 18 型 | 水灵,1570,22.74,29.38,1.29,2024-06-17
格洛克 18 型,破损不堪,普通,779186,格洛克 18 型 | 子弹皇后,231,22.64,29.67,1.31,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,38728,格洛克 18 型（StatTrak™） | 皇家军团,33,22.56,29.74,1.32,2024-06-17
格洛克 18 型,略有磨损,纪念品,761383,格洛克 18 型（纪念品） | 远光灯,94,22.27,32.07,1.44,2024-06-17
格洛克 18 型,久经沙场,普通,871542,格洛克 18 型 | 零食派对,475,21.49,27.57,1.28,2024-06-17
格洛克 18 型,崭新出厂,普通,35060,格洛克 18 型 | 钢铁禁锢,171,19.97,28.66,1.44,2024-06-17
格洛克 18 型,战痕累累,普通,35035,格洛克 18 型 | 噩梦之夜,21,19.9,25.46,1.28,2024-06-17
格洛克 18 型,略有磨损,普通,35038,格洛克 18 型 | 噩梦之夜,235,19.79,27.93,1.41,2024-06-17
格洛克 18 型,略有磨损,普通,35069,格洛克 18 型 | 荒野反叛,582,19.7,27.57,1.4,2024-06-17
格洛克 18 型,略有磨损,普通,35053,格洛克 18 型 | 皇家军团,199,18.46,25.39,1.38,2024-06-17
格洛克 18 型,久经沙场,普通,35037,格洛克 18 型 | 噩梦之夜,110,17.98,24.67,1.37,2024-06-17
格洛克 18 型,战痕累累,纪念品,37686,格洛克 18 型（纪念品） | 地下水,113,18,32.21,1.79,2024-06-17
格洛克 18 型,战痕累累,普通,779251,格洛克 18 型 | 子弹皇后,245,17.79,23.43,1.32,2024-06-17
格洛克 18 型,战痕累累,普通,35066,格洛克 18 型 | 荒野反叛,51,17.6,24.81,1.41,2024-06-17
格洛克 18 型,破损不堪,普通,35039,格洛克 18 型 | 噩梦之夜,15,17.34,25.17,1.45,2024-06-17
格洛克 18 型,战痕累累,普通,35071,格洛克 18 型 | 水灵,96,17.2,22.56,1.31,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,38699,格洛克 18 型（StatTrak™） | 蓝色裂纹,54,17.08,26.26,1.54,2024-06-17
格洛克 18 型,久经沙场,普通,781541,格洛克 18 型 | 摩登时代,1712,16.95,23.36,1.38,2024-06-17
格洛克 18 型,破损不堪,普通,781711,格洛克 18 型 | 摩登时代,91,16.88,25.32,1.5,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,38707,格洛克 18 型（StatTrak™） | 本生灯,16,16.8,21.47,1.28,2024-06-17
格洛克 18 型,略有磨损,普通,35062,格洛克 18 型 | 钢铁禁锢,61,16.68,20.82,1.25,2024-06-17
格洛克 18 型,久经沙场,普通,35061,格洛克 18 型 | 钢铁禁锢,19,16.09,23.14,1.44,2024-06-17
格洛克 18 型,久经沙场,普通,35068,格洛克 18 型 | 荒野反叛,415,15.89,22.13,1.39,2024-06-17
格洛克 18 型,崭新出厂,普通,956497,格洛克 18 型 | 崩络克-18,626,15.4,20.02,1.3,2024-06-17
格洛克 18 型,略有磨损,普通,762119,格洛克 18 型 | 核子花园,1394,15.14,21.18,1.4,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,956611,格洛克 18 型（StatTrak™） | 崩络克-18,23,14.8,19.01,1.28,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,43919,格洛克 18 型（StatTrak™） | 蓝色裂纹,358,14.78,20.39,1.38,2024-06-17
格洛克 18 型,破损不堪,普通,871498,格洛克 18 型 | 零食派对,112,14.52,18.86,1.3,2024-06-17
格洛克 18 型,久经沙场,StatTrak™,956579,格洛克 18 型（StatTrak™） | 崩络克-18,207,14.3,19.37,1.35,2024-06-17
格洛克 18 型,战痕累累,普通,871555,格洛克 18 型 | 零食派对,46,14.2,19.37,1.36,2024-06-17
格洛克 18 型,战痕累累,普通,781653,格洛克 18 型 | 摩登时代,238,13.5,16.98,1.26,2024-06-17
格洛克 18 型,破损不堪,普通,35054,格洛克 18 型 | 皇家军团,44,13.29,17.12,1.29,2024-06-17
格洛克 18 型,久经沙场,普通,35052,格洛克 18 型 | 皇家军团,240,13.25,16.98,1.28,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38749,格洛克 18 型（StatTrak™） | 鼬鼠,205,12.6,19.3,1.53,2024-06-17
格洛克 18 型,崭新出厂,普通,35022,格洛克 18 型 | 粉碎者,700,12.5,16.25,1.3,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,38755,格洛克 18 型（StatTrak™） | 幻影冥魂,12,12.39,17.77,1.43,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,956669,格洛克 18 型（StatTrak™） | 崩络克-18,39,11.8,15.53,1.32,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,921534,格洛克 18 型（StatTrak™） | 圆影玉兔,379,11.69,16.9,1.45,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,45313,格洛克 18 型（StatTrak™） | 城里的月光,838,11.65,17.19,1.48,2024-06-17
格洛克 18 型,战痕累累,普通,35050,格洛克 18 型 | 皇家军团,36,11.3,15.24,1.35,2024-06-17
格洛克 18 型,久经沙场,纪念品,876952,格洛克 18 型（纪念品） | 粉红 DDPAT,348,11.1,16.18,1.46,2024-06-17
格洛克 18 型,崭新出厂,普通,35077,格洛克 18 型 | 鼬鼠,274,11.2,16.69,1.49,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,900592,格洛克 18 型（StatTrak™） | 冬季战术,172,10.7,15.24,1.42,2024-06-17
格洛克 18 型,破损不堪,纪念品,876926,格洛克 18 型（纪念品） | 粉红 DDPAT,35,10.6,15.96,1.51,2024-06-17
格洛克 18 型,略有磨损,普通,34995,格洛克 18 型 | 蓝色裂纹,325,10.35,15.45,1.49,2024-06-17
格洛克 18 型,战痕累累,StatTrak™,38708,格洛克 18 型（StatTrak™） | 亡者之寝,19,10.16,13.78,1.36,2024-06-17
格洛克 18 型,略有磨损,StatTrak™,38706,格洛克 18 型（StatTrak™） | 本生灯,346,10.08,15.16,1.5,2024-06-17
格洛克 18 型,略有磨损,普通,956477,格洛克 18 型 | 崩络克-18,738,9.95,12.84,1.29,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,763401,格洛克 18 型（StatTrak™） | 锈蚀烈焰,112,9.9,13.42,1.36,2024-06-17
格洛克 18 型,崭新出厂,纪念品,761349,格洛克 18 型（纪念品） | 远光灯,2307,9.86,12.04,1.22,2024-06-17
格洛克 18 型,破损不堪,普通,34996,格洛克 18 型 | 蓝色裂纹,23,9.78,13.13,1.34,2024-06-17
格洛克 18 型,崭新出厂,StatTrak™,38709,格洛克 18 型（StatTrak™） | 亡者之寝,239,9.76,13.13,1.35,2024-06-17
格洛克 18 型,战痕累累,普通,34992,格洛克 18 型 | 蓝色裂纹,42,9.53,11.39,1.2,2024-06-17
格洛克 18 型,久经沙场,普通,35023,格洛克 18 型 | 粉碎者,80,9.36,12.33,1.32,2024-06-17
格洛克 18 型,崭新出厂,普通,921455,格洛克 18 型 | 圆影玉兔,1188,9.29,12.77,1.37,2024-06-17
格洛克 18 型,战痕累累,纪念品,876953,格洛克 18 型（纪念品） | 粉红 DDPAT,54,9.08,12.48,1.37,2024-06-17
格洛克 18 型,破损不堪,普通,762202,格洛克 18 型 | 核子花园,34,8.98,12.77,1.42,2024-06-17
格洛克 18 型,破损不堪,StatTrak™,38712,格洛克 18 型（StatTrak™） | 亡者之寝,23,8.9,11.9,1.34,2024-06-17
